date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2023-05-04,-1.4224497135728598e-09,684.7507220836425,-0.10168605082344784,684.7507220836425,-0.10168605082344784,-684.7507220836425,0.10168605082344784,0.0,3.0,200.0,0.0,600.0,-684.7507220836425,-84.75072208364247,0.10168605082344784,0.10168605082344784,-46110.90135238864,-5707.0873523886385,46110.90080652502,46110.90080652502,-5707.0873523886385,46110.90080652502,,,,,
2023-05-05,-3572.0188843163414,683.9504755495634,-0.10176399692721581,683.9504755495634,-0.10176399692721581,-683.9504755495634,0.10176399692721581,3.0,3.0,200.0,600.0,600.0,-83.95047554956341,-83.95047554956341,0.10176399692721581,0.10176399692721581,-5642.267398586141,-5642.267398586141,45967.952913997564,45967.952913997564,-5642.267398586141,45967.952913997564,,,,,
2023-05-08,3976.339336179479,678.7354250031294,-0.10118409171826957,678.7354250031294,-0.10118409171826957,-678.7354250031294,0.10118409171826957,3.0,3.0,200.0,600.0,600.0,-78.73542500312942,-78.73542500312942,0.10118409171826957,0.10118409171826957,-5281.51406544053,-5281.51406544053,45529.06869503203,45529.06869503203,-5281.51406544053,45529.06869503203,,,,,
2023-05-09,-81.17457475179981,765.1144738207604,-0.11428310337744713,765.1144738207604,-0.11428310337744713,-765.1144738207604,0.11428310337744713,3.0,4.0,200.0,600.0,800.0,-165.1144738207604,34.885526179239605,0.11428310337744713,0.11428310337744713,-11054.256402289953,2335.552675610599,51223.68321462998,51223.68321462998,2335.552675610599,51223.68321462998,,,,,
2023-05-10,-4371.721362512166,765.5836572576844,-0.11457603192474404,765.5836572576844,-0.11457603192474404,-765.5836572576844,0.11457603192474404,4.0,4.0,200.0,800.0,800.0,34.41634274231558,34.41634274231558,0.11457603192474404,0.11457603192474404,2299.659772794199,2299.659772794199,51155.40388214867,51155.40388214867,2299.659772794199,51155.40388214867,,,,,
2023-05-11,-8591.415986183816,766.1010605311875,-0.11487733599794245,766.1010605311875,-0.11487733599794245,-766.1010605311875,0.11487733599794245,4.0,4.0,200.0,800.0,800.0,33.8989394688125,33.8989394688125,0.11487733599794245,0.11487733599794245,2260.673345150159,2260.673345150159,51090.218519675545,51090.218519675545,2260.673345150159,51090.218519675545,,,,,
2023-05-12,-16157.110739709584,769.3936922500409,-0.11559677847954807,769.3936922500409,-0.11559677847954807,-769.3936922500409,0.11559677847954807,4.0,4.0,200.0,800.0,800.0,30.606307749959115,30.606307749959115,0.11559677847954807,0.11559677847954807,2037.1068975873616,2037.1068975873616,51209.612316597486,51209.612316597486,2037.1068975873616,51209.612316597486,,,,,
2023-05-15,-8227.921597672243,768.6115124222403,-0.11570562355933568,768.6115124222403,-0.11570562355933568,-768.6115124222403,0.11570562355933568,4.0,4.0,200.0,800.0,800.0,31.388487577759747,31.388487577759747,0.11570562355933568,0.11570562355933568,2085.0802882127323,2085.0802882127323,51057.46543813438,51057.46543813438,2085.0802882127323,51057.46543813438,,,,,
2023-05-16,-12181.14686232958,864.9647364007883,-0.13046624482140617,864.9647364007883,-0.13046624482140617,-864.9647364007883,0.13046624482140617,4.0,4.0,200.0,800.0,800.0,-64.9647364007883,-64.9647364007883,0.13046624482140617,0.13046624482140617,-4307.030212434555,-4307.030212434555,57345.40675621247,57345.40675621247,-4307.030212434555,57345.40675621247,,,,,
2023-05-17,-17263.94816891045,867.813230590101,-0.13115348665187976,867.813230590101,-0.13115348665187976,-867.813230590101,0.13115348665187976,4.0,4.0,200.0,800.0,800.0,-67.81323059010106,-67.81323059010106,0.13115348665187976,0.13115348665187976,-4487.049306684635,-4487.049306684635,57421.25172400846,57421.25172400846,-4487.049306684635,57421.25172400846,,,,,
