date,trade_type,instrument_type,contract,quantity,price,multiplier,notional,transaction_cost,reason
2024-08-12,roll_close,futures,IM2408,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2024-08-12,roll_open,futures,IM2409,10.0,4349.108328901082,200.0,8698216.657802165,0.0,futures_roll
2024-08-26,hedge_rebalance,futures,IM2409,12.0,4359.128761678597,200.0,10461909.028028633,0.0,delta_rebalance
2024-08-27,hedge_rebalance,futures,IM2409,-12.0,4359.845389689424,200.0,10463628.935254619,0.0,delta_rebalance
2024-09-18,roll_close,futures,IM2409,-10.0,4375.641046577906,200.0,8751282.093155812,0.0,futures_roll
2024-09-18,roll_open,futures,IM2410,10.0,4355.547388120022,200.0,8711094.776240045,0.0,futures_roll
2024-10-14,roll_close,futures,IM2410,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2024-10-14,roll_open,futures,IM2411,10.0,4354.115662699906,200.0,8708231.325399812,0.0,futures_roll
2024-11-11,roll_close,futures,IM2411,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2024-11-11,roll_open,futures,IM2412,10.0,4349.108328901082,200.0,8698216.657802165,0.0,futures_roll
2024-12-12,hedge_rebalance,futures,IM2412,-11.0,4371.327473410883,200.0,9616920.441503942,0.0,delta_rebalance
2024-12-13,hedge_rebalance,futures,IM2412,11.0,4372.046106854218,200.0,9618501.43507928,0.0,delta_rebalance
2024-12-16,roll_close,futures,IM2412,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2024-12-16,roll_open,futures,IM2501,10.0,4354.115662699906,200.0,8708231.325399812,0.0,futures_roll
2025-01-13,roll_close,futures,IM2501,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2025-01-13,roll_open,futures,IM2502,10.0,4349.108328901082,200.0,8698216.657802165,0.0,futures_roll
2025-02-17,roll_close,futures,IM2502,-10.0,4374.202716109324,200.0,8748405.432218648,0.0,futures_roll
2025-02-17,roll_open,futures,IM2503,10.0,4354.115662699906,200.0,8708231.325399812,0.0,futures_roll
2025-02-20,hedge_rebalance,futures,IM2503,-1.0,4356.263427363518,200.0,871252.6854727035,0.0,delta_rebalance
2025-03-03,hedge_rebalance,futures,IM2503,-12.0,4364.147632474878,200.0,10473954.317939708,0.0,delta_rebalance
2025-03-04,hedge_rebalance,futures,IM2503,13.0,4364.865085573376,200.0,11348649.222490776,0.0,delta_rebalance
2025-03-06,hedge_rebalance,futures,IM2503,-1.0,4366.300345631331,200.0,873260.0691262662,0.0,delta_rebalance
2025-03-17,roll_close,futures,IM2503,-9.0,4374.202716109324,200.0,7873564.888996782,0.0,futures_roll
2025-03-17,roll_open,futures,IM2504,9.0,4354.115662699906,200.0,7837408.192859831,0.0,futures_roll
2025-03-25,hedge_rebalance,futures,IM2504,10.0,4359.845389689424,200.0,8719690.779378848,0.0,delta_rebalance
2025-03-26,hedge_rebalance,futures,IM2504,-10.0,4360.5621355118,200.0,8721124.2710236,0.0,delta_rebalance
2025-03-31,hedge_rebalance,futures,IM2504,1.0,4364.147632474878,200.0,872829.5264949757,0.0,delta_rebalance
2025-04-01,hedge_rebalance,futures,IM2504,-1.0,4364.865085573376,200.0,872973.0171146751,0.0,delta_rebalance
2025-04-14,roll_close,futures,IM2504,-9.0,4374.202716109324,200.0,7873564.888996782,0.0,futures_roll
2025-04-14,roll_open,futures,IM2505,9.0,4354.115662699906,200.0,7837408.192859831,0.0,futures_roll
2025-05-12,roll_close,futures,IM2505,-9.0,4374.202716109324,200.0,7873564.888996782,0.0,futures_roll
2025-05-12,roll_open,futures,IM2506,9.0,4349.108328901082,200.0,7828394.992021948,0.0,futures_roll
2025-06-16,roll_close,futures,IM2506,-9.0,4374.202716109324,200.0,7873564.888996782,0.0,futures_roll
2025-06-16,roll_open,futures,IM2507,9.0,4354.115662699906,200.0,7837408.192859831,0.0,futures_roll
2025-07-04,hedge_rebalance,futures,IM2507,-1.0,4367.018152629571,200.0,873403.6305259143,0.0,delta_rebalance
2025-07-07,hedge_rebalance,futures,IM2507,1.0,4369.172281734114,200.0,873834.4563468229,0.0,delta_rebalance
2025-07-14,roll_close,futures,IM2507,-9.0,4374.202716109324,200.0,7873564.888996782,0.0,futures_roll
2025-07-14,roll_open,futures,IM2508,9.0,4354.115662699906,200.0,7837408.192859831,0.0,futures_roll
2025-07-17,hedge_rebalance,futures,IM2508,-4.0,4356.263427363518,200.0,3485010.741890814,0.0,delta_rebalance
2025-07-18,hedge_rebalance,futures,IM2508,4.0,4356.97958432177,200.0,3485583.6674574157,0.0,delta_rebalance
2025-07-23,hedge_rebalance,futures,IM2508,-1.0,4360.5621355118,200.0,872112.4271023601,0.0,delta_rebalance
2025-07-29,hedge_rebalance,futures,IM2508,5.0,4364.865085573376,200.0,4364865.085573376,0.0,delta_rebalance
2025-07-30,hedge_rebalance,futures,IM2508,-5.0,4365.5826566190635,200.0,4365582.656619064,0.0,delta_rebalance
2025-08-11,roll_close,futures,IM2508,-8.0,4374.202716109324,200.0,6998724.345774918,0.0,futures_roll
2025-08-11,roll_open,futures,IM2509,8.0,4349.108328901082,200.0,6958573.326241732,0.0,futures_roll
2025-09-15,roll_close,futures,IM2509,-8.0,4374.202716109324,200.0,6998724.345774918,0.0,futures_roll
2025-09-15,roll_open,futures,IM2510,8.0,4354.115662699906,200.0,6966585.06031985,0.0,futures_roll
2025-10-13,roll_close,futures,IM2510,-8.0,4374.202716109324,200.0,6998724.345774918,0.0,futures_roll
2025-10-13,roll_open,futures,IM2511,8.0,4349.108328901082,200.0,6958573.326241732,0.0,futures_roll
