date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2023-05-04,1.4224497135728598e-09,1.4224497135728598e-09,0.0,0.0,0.0,0.0,1.4224497135728598e-09,0.0,1.4224497135728598e-09,6733.969,0.25,0.02,-0.05992608815920072,0.07992608815920071,0.08,IM2305,6717.385147125124,0.0410958904109589,200.0,3.0,True,False,False,False
2023-05-05,-3560.3225695146903,3572.0188843163414,-7132.341453831032,0.0,0.0,0.0,3572.0188843163414,-7132.341453831032,-3560.3225695146903,6720.947512983425,0.25,0.02,-0.059931011836682924,0.07993101183668293,0.08,IM2305,6705.497911368739,0.038356164383561646,200.0,3.0,True,False,False,False
2023-05-08,-16922.876502061663,-3976.339336179479,-12946.537165882182,0.0,0.0,0.0,-3976.339336179479,-12946.537165882182,-16922.876502061663,6707.926025966851,0.25,0.02,-0.05994578610644892,0.07994578610644892,0.08,IM2305,6695.807585181987,0.030136986301369864,200.0,3.0,True,False,False,False
2023-05-09,-20004.959538313255,81.17457475179981,-20086.134113065054,0.0,0.0,0.0,81.17457475179981,-20086.134113065054,-20004.959538313255,6694.904538950276,0.25,0.02,-0.05995071194236269,0.0799507119423627,0.08,IM2305,6683.908256936681,0.0273972602739726,200.0,4.0,True,False,False,False
2023-05-10,-25237.150061226144,4371.721362512166,-29608.87142373831,0.0,0.0,0.0,4371.721362512166,-29608.87142373831,-25237.150061226144,6681.883051933702,0.25,0.02,-0.059955638318049655,0.07995563831804965,0.08,IM2305,6672.0048352983395,0.024657534246575342,200.0,4.0,True,False,False,False
2023-05-11,-30543.468282086436,8591.415986183816,-39134.88426827025,0.0,0.0,0.0,8591.415986183816,-39134.88426827025,-30543.468282086436,6668.861564917127,0.25,0.02,-0.05996056523357491,0.0799605652335749,0.08,IM2305,6660.0973192426745,0.021917808219178082,200.0,4.0,True,False,False,False
2023-05-12,-32507.062726562457,16157.110739709584,-48664.17346627204,0.0,0.0,0.0,16157.110739709584,-48664.17346627204,-32507.062726562457,6655.840077900552,0.25,0.02,-0.0599654926890052,0.0799654926890052,0.08,IM2305,6648.185707745172,0.019178082191780823,200.0,4.0,True,False,False,False
2023-05-15,-48223.10137068097,8227.921597672243,-56451.02296835321,0.0,0.0,0.0,8227.921597672243,-56451.02296835321,-48223.10137068097,6642.818590883978,0.25,0.02,-0.05984246812214218,0.07984246812214219,0.08,IM2306,6607.96728920585,0.08767123287671233,200.0,4.0,True,False,False,False
2023-05-16,-53765.05150389629,12181.14686232958,-65946.19836622587,0.0,0.0,0.0,12181.14686232958,-65946.19836622587,-53765.05150389629,6629.797103867403,0.25,0.02,-0.0598473826381715,0.0798473826381715,0.08,IM2306,6596.098319958509,0.08493150684931507,200.0,4.0,True,False,False,False
2023-05-17,-58180.69042492423,17263.94816891045,-75444.63859383468,0.0,0.0,0.0,17263.94816891045,-75444.63859383468,-58180.69042492423,6616.775616850829,0.25,0.02,-0.0598522976925819,0.0798522976925819,0.08,IM2306,6584.225269673998,0.0821917808219178,200.0,4.0,True,False,False,False
2023-05-18,-62626.37080892419,22319.973659090094,-84946.34446801429,0.0,0.0,0.0,22319.973659090094,-84946.34446801429,-62626.37080892419,6603.754129834254,0.25,0.02,-0.05985721328543567,0.07985721328543567,0.08,IM2306,6572.348137331273,0.07945205479452055,200.0,4.0,True,False,False,False
2023-05-19,-70722.7528987612,23728.56390702004,-94451.31680578124,0.0,0.0,0.0,23728.56390702004,-94451.31680578124,-70722.7528987612,6590.732642817679,0.25,0.02,-0.05986212941679835,0.07986212941679835,0.08,IM2306,6560.466921909065,0.07671232876712329,200.0,4.0,True,False,False,False
2023-05-22,-86510.8077906133,15726.098800636573,-102236.90659124986,0.0,0.0,0.0,15726.098800636573,-102236.90659124986,-86510.8077906133,6577.711155801106,0.25,0.02,-0.05987688104261737,0.07987688104261736,0.08,IM2306,6550.734934677229,0.0684931506849315,200.0,4.0,True,False,False,False
2023-05-23,-91109.88292091685,20641.65897217348,-111751.54189309033,0.0,0.0,0.0,20641.65897217348,-111751.54189309033,-91109.88292091685,6564.689668784531,0.25,0.02,-0.05988179932868534,0.07988179932868535,0.08,IM2306,6538.841640549928,0.06575342465753424,200.0,4.0,True,False,False,False
2023-05-24,-94960.27000286915,26309.177182672356,-121269.4471855415,0.0,0.0,0.0,26309.177182672356,-121269.4471855415,-94960.27000286915,6551.6681817679555,0.25,0.02,-0.059886718153598834,0.07988671815359884,0.08,IM2306,6526.9442589343635,0.06301369863013699,200.0,5.0,True,False,False,False
2023-05-25,-100434.55826828684,32736.359043588716,-133170.91731187556,0.0,0.0,0.0,32736.359043588716,-133170.91731187556,-100434.55826828684,6538.646694751381,0.25,0.02,-0.05989163751741806,0.07989163751741805,0.08,IM2306,6515.042788808029,0.06027397260273973,200.0,5.0,True,False,False,False
2023-05-26,-105755.6769472216,39320.80002449491,-145076.4769717165,0.0,0.0,0.0,39320.80002449491,-145076.4769717165,-105755.6769472216,6525.625207734807,0.25,0.02,-0.05989655742021604,0.07989655742021604,0.08,IM2306,6503.137229148188,0.057534246575342465,200.0,5.0,True,False,False,False
