tag,trade_date,universe,mode,tenor,pillar,maturity,strike_over_forward,bid_iv,market_iv,ask_iv,model_iv,error_iv,inside_public_band
20260615,2026-06-15,core,free,1M,10P,0.0821917808219178,0.9925238658138625,0.020499999999999997,0.020499999999999997,0.020499999999999997,0.021885459144298538,0.0013854591442985405,False
20260615,2026-06-15,core,free,1M,25P,0.0821917808219178,0.996113318826723,0.0203,0.0203,0.0203,0.02053783392055548,0.00023783392055548233,False
20260615,2026-06-15,core,free,1M,ATM,0.0821917808219178,1.0,0.01985,0.01985,0.01985,0.019723842414990488,-0.00012615758500951132,False
20260615,2026-06-15,core,free,1M,25C,0.0821917808219178,1.0040822105210758,0.02105,0.02105,0.02105,0.020207639523908173,-0.000842360476091826,False
20260615,2026-06-15,core,free,1M,10C,0.0821917808219178,1.0079387356507845,0.0215,0.0215,0.0215,0.021447834216493697,-5.2165783506301355e-05,False
20260615,2026-06-15,core,free,2M,10P,0.16164383561643836,0.9879679428093567,0.023,0.02365,0.024300000000000002,0.02445062258361687,0.0008006225836168675,False
20260615,2026-06-15,core,free,2M,25P,0.16164383561643836,0.9940633136185573,0.022250000000000002,0.022275,0.0223,0.022381244073954407,0.00010624407395440696,False
20260615,2026-06-15,core,free,2M,ATM,0.16164383561643836,1.0,0.020499999999999997,0.0215,0.0225,0.021253225497527665,-0.0002467745024723328,True
20260615,2026-06-15,core,free,2M,25C,0.16164383561643836,1.00612142543024,0.01875,0.022525,0.0263,0.021964091309349544,-0.0005609086906504558,True
20260615,2026-06-15,core,free,2M,10C,0.16164383561643836,1.0125321240655665,0.02,0.02415,0.028300000000000002,0.023860779119170308,-0.00028922088082969366,True
20260615,2026-06-15,core,free,3M,10P,0.25205479452054796,0.9833483483701697,0.02635,0.02635,0.02635,0.026821906737681023,0.000471906737681025,False
20260615,2026-06-15,core,free,3M,25P,0.25205479452054796,0.9920746094713215,0.023988,0.023988,0.023988,0.024232448472784298,0.0002444484727842991,False
20260615,2026-06-15,core,free,3M,ATM,0.25205479452054796,1.0,0.023,0.023,0.023,0.022933629367832477,-6.637063216752281e-05,False
20260615,2026-06-15,core,free,3M,25C,0.25205479452054796,1.0081349118146836,0.023988,0.023988,0.023988,0.023760648891131466,-0.00022735110886853288,False
20260615,2026-06-15,core,free,3M,10C,0.25205479452054796,1.017111610842141,0.02635,0.02635,0.02635,0.026079087124533613,-0.00027091287546638504,False
20260615,2026-06-15,core,free,6M,10P,0.5013698630136987,0.9718123739517002,0.03025,0.032075,0.03345,0.03181058697932195,-0.0002644130206780476,True
20260615,2026-06-15,core,free,6M,25P,0.5013698630136987,0.9869025082029824,0.02725,0.0287,0.0297,0.02844068334431425,-0.00025931665568575124,True
20260615,2026-06-15,core,free,6M,ATM,0.5013698630136987,1.0,0.025,0.026875,0.028300000000000002,0.026861763994663484,-1.3236005336515755e-05,True
20260615,2026-06-15,core,free,6M,25C,0.5013698630136987,1.0133244056897377,0.02375,0.02795,0.0317,0.02784718630420792,-0.00010281369579208041,True
20260615,2026-06-15,core,free,6M,10C,0.5013698630136987,1.028123788247029,0.025750000000000002,0.030575,0.03495,0.030661013391910977,8.601339191097526e-05,True
20260615,2026-06-15,core,free,9M,10P,0.7479452054794521,0.961807579326848,0.03605,0.03605,0.03605,0.0353595898692081,-0.0006904101307919006,False
