tag,trade_date,universe,mode,tenor,pillar,maturity,strike_over_forward,bid_iv,market_iv,ask_iv,model_iv,error_iv,inside_public_band
20260630,2026-06-30,core,free,1M,10P,0.0821917808219178,0.99172874448014,0.0225,0.022698,0.0235,0.02371607268746007,0.0010180726874600698,False
20260630,2026-06-30,core,free,1M,25P,0.0821917808219178,0.9956731984608677,0.022775,0.022623,0.023075000000000002,0.022694725760216944,7.172576021694313e-05,False
20260630,2026-06-30,core,free,1M,ATM,0.0821917808219178,1.0,0.021,0.022198000000000002,0.024,0.022173421543323482,-2.457845667652031e-05,True
20260630,2026-06-30,core,free,1M,25C,0.0821917808219178,1.0045343730525302,0.020775000000000002,0.023372999999999998,0.026575,0.022651651373674357,-0.0007213486263256408,True
20260630,2026-06-30,core,free,1M,10C,0.0821917808219178,1.0089409005278274,0.0195,0.024198,0.029500000000000002,0.02375542545913188,-0.00044257454086812226,True
20260630,2026-06-30,core,free,2M,10P,0.16986301369863013,0.986993673661936,0.0235,0.024961,0.02675,0.02565832231068486,0.00069732231068486,True
20260630,2026-06-30,core,free,2M,25P,0.16986301369863013,0.9936439665335777,0.02175,0.023285999999999998,0.025150000000000002,0.02386536726418324,0.000579367264183242,True
20260630,2026-06-30,core,free,2M,ATM,0.16986301369863013,1.0,0.021,0.022836,0.025,0.023033823560663427,0.00019782356066342863,True
20260630,2026-06-30,core,free,2M,25C,0.16986301369863013,1.0067710904415499,0.02025,0.024286,0.028650000000000002,0.023845880237209974,-0.0004401197627900248,True
20260630,2026-06-30,core,free,2M,10C,0.16986301369863013,1.0136885047859132,0.020499999999999997,0.025710999999999998,0.03125,0.025641952339171867,-6.904766082813096e-05,True
20260630,2026-06-30,core,free,3M,10P,0.2493150684931507,0.9829359295824464,0.027170999999999997,0.027170999999999997,0.027170999999999997,0.02726786360315483,9.686360315483422e-05,False
20260630,2026-06-30,core,free,3M,25P,0.2493150684931507,0.9919314487926736,0.024588000000000002,0.024588000000000002,0.024588000000000002,0.024929306332461144,0.0003413063324611415,False
20260630,2026-06-30,core,free,3M,ATM,0.2493150684931507,1.0,0.024,0.024,0.024,0.02389486860665421,-0.00010513139334579133,False
20260630,2026-06-30,core,free,3M,25C,0.2493150684931507,1.0086278142215819,0.025588000000000003,0.025588000000000003,0.025588000000000003,0.024921363322694578,-0.0006666366773054253,False
20260630,2026-06-30,core,free,3M,10C,0.2493150684931507,1.0178751151448073,0.027671,0.027671,0.027671,0.02722647017039408,-0.0004445298296059212,False
20260630,2026-06-30,core,free,6M,10P,0.5013698630136987,0.9726806320352772,0.031076000000000003,0.031076000000000003,0.031076000000000003,0.03115850757268642,8.250757268641815e-05,False
20260630,2026-06-30,core,free,6M,25P,0.5013698630136987,0.987076492612765,0.028339,0.028339,0.028339,0.028029425547181307,-0.0003095744528186922,False
20260630,2026-06-30,core,free,6M,ATM,0.5013698630136987,1.0,0.026526,0.026526,0.026526,0.026631084535427653,0.00010508453542765195,False
20260630,2026-06-30,core,free,6M,25C,0.5013698630136987,1.0131966082092296,0.027714,0.027714,0.027714,0.027913611667371795,0.00019961166737179556,False
20260630,2026-06-30,core,free,6M,10C,0.5013698630136987,1.028584579637955,0.031076000000000003,0.031076000000000003,0.031076000000000003,0.03105637423455812,-1.9625765441882298e-05,False
20260630,2026-06-30,core,free,9M,10P,0.7506849315068493,0.9629385091694785,0.03325,0.0349,0.03705,0.03437854171826217,-0.0005214582817378299,True
20260630,2026-06-30,core,free,9M,25P,0.7506849315068493,0.9829475959383479,0.028925,0.031175,0.033925000000000004,0.030644940945461278,-0.0005300590545387236,True
20260630,2026-06-30,core,free,9M,ATM,0.7506849315068493,1.0,0.0275,0.028999999999999998,0.031,0.029091038830071757,9.103883007175947e-05,True
20260630,2026-06-30,core,free,9M,25C,0.7506849315068493,1.0176429802256608,0.027675,0.030425,0.033675000000000004,0.030540897381696918,0.00011589738169691735,True
20260630,2026-06-30,core,free,9M,10C,0.7506849315068493,1.0382732834783412,0.02875,0.0339,0.03955,0.0341044111454012,0.0002044111454011996,True
20260630,2026-06-30,core,free,1Y,10P,1.0,0.9548499970044569,0.0358,0.037275,0.03875,0.03690827861227749,-0.0003667213877225142,True
20260630,2026-06-30,core,free,1Y,25P,1.0,0.9793620892187598,0.03115,0.03335,0.03555,0.03289244090233492,-0.00045755909766508063,True
20260630,2026-06-30,core,free,1Y,ATM,1.0,1.0,0.029500000000000002,0.031,0.0325,0.03127824650978305,0.00027824650978305193,True
20260630,2026-06-30,core,free,1Y,25C,1.0,1.021519519059068,0.02965,0.03235,0.03505,0.032792391921467906,0.00044239192146790923,True
20260630,2026-06-30,core,free,1Y,10C,1.0,1.0470451019111982,0.0308,0.036025,0.04125,0.03661738814963538,0.0005923881496353797,True
20260630,2026-06-30,core,hard_feller,1M,10P,0.0821917808219178,0.99172874448014,0.0225,0.022698,0.0235,0.023316019590051116,0.0006180195900511165,True
20260630,2026-06-30,core,hard_feller,1M,25P,0.0821917808219178,0.9956731984608677,0.022775,0.022623,0.023075000000000002,0.022713302226199685,9.030222619968442e-05,False
