tag,trade_date,universe,mode,tenor,pillar,maturity,strike_over_forward,bid_iv,market_iv,ask_iv,model_iv,error_iv,inside_public_band
20260515,2026-05-15,core,free,1M,10P,0.09041095890410959,0.9895569671346518,0.0275,0.027374999999999997,0.02775,0.02793874215171079,0.0005637421517107923,False
20260515,2026-05-15,core,free,1M,25P,0.09041095890410959,0.9946940769770366,0.025875,0.0265,0.02775,0.02609701984504128,-0.00040298015495872017,True
20260515,2026-05-15,core,free,1M,ATM,0.09041095890410959,1.0,0.025,0.025249999999999998,0.026000000000000002,0.02501235050190763,-0.00023764949809236893,True
20260515,2026-05-15,core,free,1M,25C,0.09041095890410959,1.0051926707317171,0.024125,0.0255,0.02725,0.025483918202137936,-1.6081797862062264e-05,True
20260515,2026-05-15,core,free,1M,10C,0.09041095890410959,1.0099372873687467,0.0225,0.025625,0.029249999999999998,0.026823059058247563,0.0011980590582475643,True
20260515,2026-05-15,core,free,2M,10P,0.16986301369863013,0.9844654298094546,0.0285,0.029875,0.03125,0.030264369073836013,0.0003893690738360142,True
20260515,2026-05-15,core,free,2M,25P,0.16986301369863013,0.9924303353632355,0.025750000000000002,0.027788,0.029925,0.027725663840636416,-6.233615936358447e-05,True
20260515,2026-05-15,core,free,2M,ATM,0.16986301369863013,1.0,0.025,0.0265,0.027999999999999997,0.026366209158480227,-0.00013379084151977222,True
20260515,2026-05-15,core,free,2M,25C,0.16986301369863013,1.007540556243576,0.024249999999999997,0.027013,0.029674999999999997,0.027041673752201595,2.8673752201596042e-05,True
20260515,2026-05-15,core,free,2M,10C,0.16986301369863013,1.0149891508158067,0.0235,0.028125,0.03275,0.028973979517356117,0.000848979517356116,True
20260515,2026-05-15,core,free,3M,10P,0.25753424657534246,0.9790872132376465,0.0315,0.032856,0.034249999999999996,0.03239051403621948,-0.00046548596378052226,True
20260515,2026-05-15,core,free,3M,25P,0.25753424657534246,0.9900606924936146,0.02875,0.029866,0.031,0.02933261766437078,-0.0005333823356292212,True
20260515,2026-05-15,core,free,3M,ATM,0.25753424657534246,1.0,0.027000000000000003,0.028481,0.03,0.027791451710113848,-0.0006895482898861514,True
20260515,2026-05-15,core,free,3M,25C,0.25753424657534246,1.0100090793590417,0.025249999999999998,0.029116,0.033,0.028597334044027593,-0.0005186659559724069,True
20260515,2026-05-15,core,free,3M,10C,0.25753424657534246,1.0204717983266682,0.0265,0.031105999999999998,0.035750000000000004,0.030990804621208838,-0.00011519537879116012,True
20260515,2026-05-15,core,free,6M,10P,0.5095890410958904,0.9679894973015833,0.0345,0.03625,0.038,0.03605426930779142,-0.00019573069220858025,True
20260515,2026-05-15,core,free,6M,25P,0.5095890410958904,0.9849860745610369,0.031,0.03275,0.0345,0.03265433154482584,-9.566845517416239e-05,True
20260515,2026-05-15,core,free,6M,ATM,0.5095890410958904,1.0,0.028999999999999998,0.031,0.033,0.03105640654967243,5.6406549672431e-05,True
20260515,2026-05-15,core,free,6M,25C,0.5095890410958904,1.01555060157806,0.027999999999999997,0.03225,0.0365,0.0318935656539105,-0.00035643434608950003,True
20260515,2026-05-15,core,free,6M,10C,0.5095890410958904,1.032328001253297,0.029500000000000002,0.03475,0.04,0.03459197693090168,-0.00015802306909832448,True
20260515,2026-05-15,core,free,9M,10P,0.7616438356164383,0.9586892412497594,0.03825,0.03875,0.039,0.03834434854491229,-0.0004056514550877105,True
20260515,2026-05-15,core,free,9M,25P,0.7616438356164383,0.9809352140401235,0.03455,0.0347,0.0346,0.034864658836501056,0.000164658836501054,False
20260515,2026-05-15,core,free,9M,ATM,0.7616438356164383,1.0,0.03225,0.03275,0.033,0.03333011572853217,0.0005801157285321712,False
20260515,2026-05-15,core,free,9M,25C,0.7616438356164383,1.0200675619957946,0.031549999999999995,0.0342,0.0366,0.034098004940628604,-0.00010199505937139725,True
20260515,2026-05-15,core,free,9M,10C,0.7616438356164383,1.0425121324968716,0.03325,0.03725,0.040999999999999995,0.036844648621952365,-0.0004053513780476331,True
20260515,2026-05-15,core,free,1Y,10P,1.0054794520547945,0.9521724279228064,0.038900000000000004,0.039448,0.03995,0.03963091198859212,0.0001829119885921257,True
20260515,2026-05-15,core,free,1Y,25P,1.0054794520547945,0.9777511809114638,0.0349,0.035908,0.03685,0.03635470907280481,0.0004467090728048073,True
20260515,2026-05-15,core,free,1Y,ATM,1.0054794520547945,1.0,0.0325,0.034023,0.0355,0.03491819636493215,0.0008951963649321548,True
20260515,2026-05-15,core,free,1Y,25C,1.0054794520547945,1.023907661827905,0.0319,0.035657999999999995,0.03935,0.035610795480382484,-4.720451961751082e-05,True
20260515,2026-05-15,core,free,1Y,10C,1.0054794520547945,1.0508482456698183,0.0339,0.038698,0.043449999999999996,0.03825493157027808,-0.00044306842972192256,True
20260515,2026-05-15,core,hard_feller,1M,10P,0.09041095890410959,0.9895569671346518,0.0275,0.027374999999999997,0.02775,0.027557577632967848,0.00018257763296785148,True
20260515,2026-05-15,core,hard_feller,1M,25P,0.09041095890410959,0.9946940769770366,0.025875,0.0265,0.02775,0.026568279275516853,6.827927551685334e-05,True
20260515,2026-05-15,core,hard_feller,1M,ATM,0.09041095890410959,1.0,0.025,0.025249999999999998,0.026000000000000002,0.025997099263807805,0.0007470992638078065,True
20260515,2026-05-15,core,hard_feller,1M,25C,0.09041095890410959,1.0051926707317171,0.024125,0.0255,0.02725,0.02608600447352959,0.0005860044735295916,True
20260515,2026-05-15,core,hard_feller,1M,10C,0.09041095890410959,1.0099372873687467,0.0225,0.025625,0.029249999999999998,0.0266491816330669,0.0010241816330669,True
20260515,2026-05-15,core,hard_feller,2M,10P,0.16986301369863013,0.9844654298094546,0.0285,0.029875,0.03125,0.02945215847048422,-0.00042284152951577864,True
20260515,2026-05-15,core,hard_feller,2M,25P,0.16986301369863013,0.9924303353632355,0.025750000000000002,0.027788,0.029925,0.02789948681382461,0.00011148681382460932,True
20260515,2026-05-15,core,hard_feller,2M,ATM,0.16986301369863013,1.0,0.025,0.0265,0.027999999999999997,0.02707852162512319,0.0005785216251231913,True
20260515,2026-05-15,core,hard_feller,2M,25C,0.16986301369863013,1.007540556243576,0.024249999999999997,0.027013,0.029674999999999997,0.027304078174513326,0.00029107817451332757,True
20260515,2026-05-15,core,hard_feller,2M,10C,0.16986301369863013,1.0149891508158067,0.0235,0.028125,0.03275,0.02831727964166969,0.00019227964166968967,True
20260515,2026-05-15,core,hard_feller,3M,10P,0.25753424657534246,0.9790872132376465,0.0315,0.032856,0.034249999999999996,0.03132547396513738,-0.001530526034862624,False
20260515,2026-05-15,core,hard_feller,3M,25P,0.25753424657534246,0.9900606924936146,0.02875,0.029866,0.031,0.029276216430095515,-0.0005897835699044847,True
20260515,2026-05-15,core,hard_feller,3M,ATM,0.25753424657534246,1.0,0.027000000000000003,0.028481,0.03,0.028246597690073563,-0.00023440230992643682,True
20260515,2026-05-15,core,hard_feller,3M,25C,0.25753424657534246,1.0100090793590417,0.025249999999999998,0.029116,0.033,0.028597064429796468,-0.0005189355702035318,True
20260515,2026-05-15,core,hard_feller,3M,10C,0.25753424657534246,1.0204717983266682,0.0265,0.031105999999999998,0.035750000000000004,0.03003303437730348,-0.001072965622696518,True
20260515,2026-05-15,core,hard_feller,6M,10P,0.5095890410958904,0.9679894973015833,0.0345,0.03625,0.038,0.035097528125571896,-0.0011524718744281015,True
20260515,2026-05-15,core,hard_feller,6M,25P,0.5095890410958904,0.9849860745610369,0.031,0.03275,0.0345,0.032498803758121024,-0.0002511962418789773,True
20260515,2026-05-15,core,hard_feller,6M,ATM,0.5095890410958904,1.0,0.028999999999999998,0.031,0.033,0.03125698430827785,0.00025698430827784946,True
20260515,2026-05-15,core,hard_feller,6M,25C,0.5095890410958904,1.01555060157806,0.027999999999999997,0.03225,0.0365,0.03173961979612941,-0.0005103802038705918,True
20260515,2026-05-15,core,hard_feller,6M,10C,0.5095890410958904,1.032328001253297,0.029500000000000002,0.03475,0.04,0.033655862099890764,-0.0010941379001092391,True
20260515,2026-05-15,core,hard_feller,9M,10P,0.7616438356164383,0.9586892412497594,0.03825,0.03875,0.039,0.03786624434740498,-0.0008837556525950196,False
20260515,2026-05-15,core,hard_feller,9M,25P,0.7616438356164383,0.9809352140401235,0.03455,0.0347,0.0346,0.03501807724790719,0.0003180772479071878,False
20260515,2026-05-15,core,hard_feller,9M,ATM,0.7616438356164383,1.0,0.03225,0.03275,0.033,0.03373113661338767,0.0009811366133876676,False
20260515,2026-05-15,core,hard_feller,9M,25C,0.7616438356164383,1.0200675619957946,0.031549999999999995,0.0342,0.0366,0.03422616152376808,2.616152376808123e-05,True
20260515,2026-05-15,core,hard_feller,9M,10C,0.7616438356164383,1.0425121324968716,0.03325,0.03725,0.040999999999999995,0.036340253129168734,-0.0009097468708312642,True
20260515,2026-05-15,core,hard_feller,1Y,10P,1.0054794520547945,0.9521724279228064,0.038900000000000004,0.039448,0.03995,0.039780338574709,0.0003323385747090041,True
20260515,2026-05-15,core,hard_feller,1Y,25P,1.0054794520547945,0.9777511809114638,0.0349,0.035908,0.03685,0.036972923720843195,0.001064923720843193,False
20260515,2026-05-15,core,hard_feller,1Y,ATM,1.0054794520547945,1.0,0.0325,0.034023,0.0355,0.035706483825837965,0.001683483825837967,False
20260515,2026-05-15,core,hard_feller,1Y,25C,1.0054794520547945,1.023907661827905,0.0319,0.035657999999999995,0.03935,0.03618182541454761,0.000523825414547617,True
20260515,2026-05-15,core,hard_feller,1Y,10C,1.0054794520547945,1.0508482456698183,0.0339,0.038698,0.043449999999999996,0.038323157249197874,-0.00037484275080212903,True
