date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2023-05-04,1.318767317570746e-10,240.15098045453814,-0.0356626208858001,240.15098045453814,-0.0356626208858001,-240.15098045453814,0.0356626208858001,0.0,1.0,200.0,0.0,200.0,-240.15098045453814,-40.15098045453814,0.0356626208858001,0.0356626208858001,-16171.692577004658,-2703.7545770046577,16171.692782336322,16171.692782336322,-2703.7545770046577,16171.692782336322,,,,,
2023-05-05,1374.577402420302,242.4229657611206,-0.03595035854512843,242.4229657611206,-0.03595035854512843,-242.4229657611206,0.03595035854512843,1.0,1.0,200.0,200.0,200.0,-42.422965761120594,-42.422965761120594,0.03595035854512843,0.03595035854512843,-2860.6951496477827,-2860.6951496477827,16347.23599818244,16347.23599818244,-2860.6951496477827,16347.23599818244,,,,,
2023-05-08,9032.743080684737,240.0014488904441,-0.035542232855944905,240.0014488904441,-0.035542232855944905,-240.0014488904441,0.035542232855944905,1.0,1.0,200.0,200.0,200.0,-40.001448890444095,-40.001448890444095,0.035542232855944905,0.035542232855944905,-2701.1262870815076,-2701.1262870815076,16206.268966925561,16206.268966925561,-2701.1262870815076,16206.268966925561,,,,,
2023-05-09,13120.845350083371,238.9279297592945,-0.03533458145935268,238.9279297592945,-0.03533458145935268,-238.9279297592945,0.03533458145935268,1.0,1.0,200.0,200.0,200.0,-38.9279297592945,-38.9279297592945,0.03533458145935268,0.03533458145935268,-2632.2568551600116,-2632.2568551600116,16156.000810951811,16156.000810951811,-2632.2568551600116,16156.000810951811,,,,,
2023-05-10,17229.841787337864,237.82439927972126,-0.035123070993062847,237.82439927972126,-0.035123070993062847,-237.82439927972126,0.035123070993062847,1.0,1.0,200.0,200.0,200.0,-37.82439927972126,-37.82439927972126,0.035123070993062847,0.035123070993062847,-2561.1556054792427,-2561.1556054792427,16103.502064652275,16103.502064652275,-2561.1556054792427,16103.502064652275,,,,,
2023-05-11,21359.720608410404,234.42005855728965,-6.734164256540421,234.42005855728965,-6.734164256540421,-234.42005855728965,6.734164256540421,1.0,1.0,200.0,200.0,200.0,-34.42005855728965,-34.42005855728965,6.734164256540421,6.734164256540421,-2333.8432282302138,-2333.8432282302138,3096020.6954041487,3096020.6954041487,-2333.8432282302138,3096020.6954041487,,,,,
2023-05-12,25231.085966574014,203.09190747899004,-0.029911431596586047,203.09190747899004,-0.029911431596586047,-203.09190747899004,0.029911431596586047,1.0,1.0,200.0,200.0,200.0,-3.091907478990038,-3.091907478990038,0.029911431596586047,0.029911431596586047,-209.93357256219005,-209.93357256219005,13789.483920845667,13789.483920845667,-209.93357256219005,13789.483920845667,,,,,
2023-05-15,33173.65686289219,198.5169065162683,-0.029197626634141827,198.5169065162683,-0.029197626634141827,-198.5169065162683,0.029197626634141827,1.0,1.0,200.0,200.0,200.0,1.4830934837316931,1.4830934837316931,0.029197626634141827,0.029197626634141827,100.83665956265119,100.83665956265119,13497.31544178212,13497.31544178212,100.83665956265119,13497.31544178212,,,,,
2023-05-16,37107.09965386629,196.6850356071943,-0.028888680079762565,196.6850356071943,-0.028888680079762565,-196.6850356071943,0.028888680079762565,1.0,1.0,200.0,200.0,200.0,3.314964392805706,3.314964392805706,0.028888680079762565,0.028888680079762565,225.69528976122172,225.69528976122172,13391.05996157741,13391.05996157741,225.69528976122172,13391.05996157741,,,,,
2023-05-17,41052.64767329441,194.78917873864427,-0.028571187715548903,194.78917873864427,-0.028571187715548903,-194.78917873864427,0.028571187715548903,1.0,1.0,200.0,200.0,200.0,5.210821261355733,5.210821261355733,0.028571187715548903,0.028571187715548903,355.25704390370345,355.25704390370345,13280.099745315963,13280.099745315963,355.25704390370345,13280.099745315963,,,,,
