date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2023-12-20,-505629.07883580937,2367.9490005918046,-0.4110086498908226,2367.9490005918046,-0.4110086498908226,-2367.9490005918046,0.4110086498908226,12.0,12.0,200.0,2400.0,2400.0,32.050999408195366,32.050999408195366,0.4110086498908226,0.4110086498908226,1846.5580750242887,1846.5580750242887,136424.93373481554,136424.93373481554,1846.5580750242887,136424.93373481554,,,,,
2023-12-21,-401794.58414436213,2370.0644785701097,-0.4087084802126314,2370.0644785701097,-0.4087084802126314,-2370.0644785701097,0.4087084802126314,12.0,12.0,200.0,2400.0,2400.0,29.935521429890287,29.935521429890287,0.4087084802126314,0.4087084802126314,1735.9345444604796,1735.9345444604796,137437.95530172065,137437.95530172065,1735.9345444604796,137437.95530172065,,,,,
2023-12-22,-553814.3755086584,2389.0728770374712,-0.416656917820901,2389.0728770374712,-0.416656917820901,-2389.0728770374712,0.416656917820901,12.0,12.0,200.0,2400.0,2400.0,10.927122962528756,10.927122962528756,0.416656917820901,0.416656917820901,626.551286989503,626.551286989503,136987.26322036234,136987.26322036234,626.551286989503,136987.26322036234,,,,,
2023-12-25,-542019.953747018,-8715.789248595167,-38752.68490150684,-8715.789248595167,-38752.68490150684,8715.789248595167,38752.68490150684,12.0,-44.0,200.0,2400.0,-8800.0,11115.789248595167,-84.21075140483299,38752.68490150684,38752.68490150684,637571.2140368776,-4830.097963122371,12749072483.230383,12749072483.230383,-4830.097963122371,12749072483.230383,,,,,
2023-12-26,-754516.160860313,2400.072634117911,-0.42467225789069635,2400.072634117911,-0.42467225789069635,-2400.072634117911,0.42467225789069635,-44.0,12.0,200.0,-8800.0,2400.0,-11200.07263411791,-0.0726341179110932,0.42467225789069635,0.42467225789069635,-632981.9609810917,-4.104981091769194,135642.21712294963,135642.21712294963,-4.104981091769194,135642.21712294963,,,,,
2023-12-27,-632448.6319571116,2405.7587064393283,-0.42234738637630675,2405.7587064393283,-0.42234738637630675,-2405.7587064393283,0.42234738637630675,12.0,12.0,200.0,2400.0,2400.0,-5.758706439328307,-5.758706439328307,0.42234738637630675,0.42234738637630675,-328.0251903015077,-328.0251903015077,137035.88943462816,137035.88943462816,-328.0251903015077,137035.88943462816,,,,,
2023-12-28,-367300.7436000495,2389.583685062947,-0.41160495762570176,2389.583685062947,-0.41160495762570176,-2389.583685062947,0.41160495762570176,12.0,12.0,200.0,2400.0,2400.0,10.416314937052903,10.416314937052903,0.41160495762570176,0.41160495762570176,604.7219760756393,604.7219760756393,138727.92659094557,138727.92659094557,604.7219760756393,138727.92659094557,,,,,
2023-12-29,-182109.96656128677,2371.4002950421327,-0.4028037355532007,2371.4002950421327,-0.4028037355532007,-2371.4002950421327,0.4028037355532007,12.0,12.0,200.0,2400.0,2400.0,28.59970495786729,28.59970495786729,0.4028037355532007,0.4028037355532007,1683.7318401762982,1683.7318401762982,139609.9055127706,139609.9055127706,1683.7318401762982,139609.9055127706,,,,,
2024-01-02,-245379.5048667296,2391.047882405939,-0.40839459809877593,2391.047882405939,-0.40839459809877593,-2391.047882405939,0.40839459809877593,12.0,12.0,200.0,2400.0,2400.0,8.952117594060837,8.952117594060837,0.40839459809877593,0.40839459809877593,524.1240153171009,524.1240153171009,139989.8509553168,139989.8509553168,524.1240153171009,139989.8509553168,,,,,
2024-01-03,-306993.62488029595,2409.222359196139,-0.4136683768272867,2409.222359196139,-0.4136683768272867,-2409.222359196139,0.4136683768272867,12.0,12.0,200.0,2400.0,2400.0,-9.222359196139223,-9.222359196139223,0.4136683768272867,0.4136683768272867,-537.1141651976027,-537.1141651976027,140314.14937926456,140314.14937926456,-537.1141651976027,140314.14937926456,,,,,
