date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-11-06,-657696.3900074011,-851936.3900073956,194239.99999999453,0.0,0.0,0.0,-851936.3900073956,194239.99999999453,-657696.3900074011,6293.193,0.25,0.02,0.003911722113436064,0.01608827788656394,0.08,IM2411,6293.8,0.024657534246575342,200.0,11.0,True,True,False,False
2024-11-07,-641275.2478741062,-1086755.2478741002,445479.99999999406,0.0,0.0,0.0,-1086755.2478741002,445479.99999999406,-641275.2478741062,6403.918,0.25,0.02,0.029082391435995166,0.0,0.08,IM2411,6408.0,0.021917808219178082,200.0,11.0,True,True,False,False
2024-11-08,-683301.4572688543,-1130101.457268849,446799.99999999476,0.0,0.0,0.0,-1130101.457268849,446799.99999999476,-683301.4572688543,6423.122,0.25,0.02,-0.1178894891656375,0.1378894891656375,0.08,IM2411,6408.6,0.019178082191780823,200.0,11.0,True,True,False,False
2024-11-11,-772078.5207836836,-1476278.5207836784,704199.9999999948,0.0,0.0,0.0,-1476278.5207836784,704199.9999999948,-772078.5207836836,6579.005,0.25,0.02,-0.12604518815184476,0.14604518815184475,0.08,IM2412,6490.4,0.10684931506849316,200.0,11.0,True,True,False,False
2024-11-12,-765692.6667115997,-1288172.6667115956,522479.9999999959,0.0,0.0,0.0,-1288172.6667115956,522479.9999999959,-765692.6667115997,6491.972,0.25,0.02,-0.12453753813576393,0.14453753813576392,0.08,IM2412,6407.8,0.10410958904109589,200.0,11.0,True,True,False,False
2024-11-13,-751844.1159894305,-1251444.1159894252,499599.99999999476,0.0,0.0,0.0,-1251444.1159894252,499599.99999999476,-751844.1159894305,6474.394,0.25,0.02,-0.11731374479301249,0.13731374479301248,0.08,IM2412,6397.4,0.10136986301369863,200.0,11.0,True,True,False,False
2024-11-14,-662237.2304262259,-814677.2304262223,152439.9999999964,0.0,0.0,0.0,-814677.2304262223,152439.9999999964,-662237.2304262259,6272.191,0.25,0.02,-0.05268279103391018,0.07268279103391018,0.08,IM2412,6239.6,0.09863013698630137,200.0,11.0,True,True,False,False
2024-11-15,-654650.018128389,-506570.0181283846,-148080.00000000442,0.0,0.0,0.0,-506570.0181283846,-148080.00000000442,-654650.018128389,6125.513,0.25,0.02,-0.038327961849305967,0.05832796184930597,0.08,IM2412,6103.0,0.0958904109589041,200.0,10.0,True,True,False,False
2024-11-18,-646690.2305608378,-201010.2305608331,-445680.00000000466,0.0,0.0,0.0,-201010.2305608331,-445680.00000000466,-646690.2305608378,5974.558,0.25,0.02,-0.038866211944047074,0.05886621194404708,0.08,IM2412,5954.2,0.08767123287671233,200.0,10.0,True,True,False,False
2024-11-19,-686928.6537500912,-518848.6537500868,-168080.00000000442,0.0,0.0,0.0,-518848.6537500868,-168080.00000000442,-686928.6537500912,6130.285,0.25,0.02,-0.0716118102913015,0.0916118102913015,0.08,IM2412,6093.0,0.08493150684931507,200.0,10.0,True,True,False,False
