date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2023-05-04,-5.748006515204906e-10,362.0059742049516,-0.05375818756351531,362.0059742049516,-0.05375818756351531,-362.0059742049516,0.05375818756351531,0.0,2.0,200.0,0.0,400.0,-362.0059742049516,37.9940257950484,0.05375818756351531,0.05375818756351531,-24377.37008110944,2558.505918890563,24377.36970023252,24377.36970023252,2558.505918890563,24377.36970023252,,,,,
2023-05-05,34695.81797545888,314.9831699319263,-0.046126444989874435,314.9831699319263,-0.046126444989874435,-314.9831699319263,0.046126444989874435,2.0,2.0,200.0,400.0,400.0,85.01683006807372,85.01683006807372,0.046126444989874435,0.046126444989874435,5805.535526500036,5805.535526500036,21509.224017790984,21509.224017790984,5805.535526500036,21509.224017790984,,,,,
2023-05-08,67320.27069835157,266.895864936364,-0.038557907379333636,266.895864936364,-0.038557907379333636,-266.895864936364,0.038557907379333636,2.0,1.0,200.0,400.0,200.0,133.10413506363602,-66.89586493636398,0.038557907379333636,0.038557907379333636,9213.400309860619,-4630.49763584297,18474.395750672553,18474.395750672553,-4630.49763584297,18474.395750672553,,,,,
2023-05-09,91942.87365761214,219.48941613231833,-0.031300538141915996,219.48941613231833,-0.031300538141915996,-219.48941613231833,0.031300538141915996,1.0,1.0,200.0,200.0,200.0,-19.489416132318325,-19.489416132318325,0.031300538141915996,0.031300538141915996,-1366.6604391581764,-1366.6604391581764,15391.30318269599,15391.30318269599,-1366.6604391581764,15391.30318269599,,,,,
2023-05-10,108433.5393051058,144.79636430529823,-0.02039830553447416,144.79636430529823,-0.02039830553447416,-144.79636430529823,0.02039830553447416,1.0,1.0,200.0,200.0,200.0,55.203635694701774,55.203635694701774,0.02039830553447416,0.02039830553447416,3918.6030215533137,3918.6030215533137,10278.299494530072,10278.299494530072,3918.6030215533137,10278.299494530072,,,,,
2023-05-11,122760.30815807889,108.03924131180352,-0.01504916072485435,108.03924131180352,-0.01504916072485435,-108.03924131180352,0.01504916072485435,1.0,1.0,200.0,200.0,200.0,91.96075868819648,91.96075868819648,0.01504916072485435,0.01504916072485435,6601.943020244306,6601.943020244306,7756.230959785168,7756.230959785168,6601.943020244306,7756.230959785168,,,,,
2023-05-12,131451.27299414165,105.38311523425405,-0.014529365835442338,105.38311523425405,-0.014529365835442338,-105.38311523425405,0.014529365835442338,1.0,1.0,200.0,200.0,200.0,94.61688476574595,94.61688476574595,0.014529365835442338,0.014529365835442338,6862.668765581538,6862.668765581538,7643.5558730736375,7643.5558730736375,6862.668765581538,7643.5558730736375,,,,,
2023-05-15,141443.3988517984,66.87126734976485,-0.00913595639663852,66.87126734976485,-0.00913595639663852,-66.87126734976485,0.00913595639663852,1.0,0.0,200.0,200.0,0.0,133.12873265023515,-66.87126734976485,0.00913595639663852,0.00913595639663852,9744.450002361084,-4894.68883472582,4894.688812782988,4894.688812782988,-4894.68883472582,4894.688812782988,,,,,
2023-05-16,145580.27044061423,43.67936679794436,-0.005920469423823776,43.67936679794436,-0.005920469423823776,-43.67936679794436,0.005920469423823776,0.0,0.0,200.0,0.0,0.0,-43.67936679794436,-43.67936679794436,0.005920469423823776,0.005920469423823776,-3222.526612089132,-3222.526612089132,3222.526516765356,3222.526516765356,-3222.526612089132,3222.526516765356,,,,,
2023-05-17,148006.73255533923,27.81000131748589,-0.0037445007804314478,27.81000131748589,-0.0037445007804314478,-27.81000131748589,0.0037445007804314478,0.0,0.0,200.0,0.0,0.0,-27.81000131748589,-27.81000131748589,0.0037445007804314478,0.0037445007804314478,-2065.418641801807,-2065.418641801807,2065.4186373576517,2065.4186373576517,-2065.418641801807,2065.4186373576517,,,,,
