date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-03-15,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6937.39637195461,0.25,0.02,-0.05982772780365136,0.07982772780365135,0.08,IM2404,6897.597185205961,0.0958904109589041,200.0,0.0,False,False,True,False
2024-03-18,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6941.404731291004,0.25,0.02,-0.05984246812214217,0.07984246812214217,0.08,IM2404,6904.9869084872635,0.08767123287671233,200.0,0.0,False,False,True,False
2024-03-19,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6945.163146727822,0.25,0.02,-0.05984738263817195,0.07984738263817195,0.08,IM2404,6909.86137980692,0.08493150684931507,200.0,0.0,False,False,True,False
2024-03-20,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6948.6670896671985,0.25,0.02,-0.059852297692581984,0.07985229769258198,0.08,IM2404,6914.484046553439,0.0821917808219178,200.0,0.0,False,False,True,False
2024-03-21,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6951.912338130804,0.25,0.02,-0.059857213285434925,0.07985721328543492,0.08,IM2404,6918.850582274943,0.07945205479452055,200.0,0.0,False,False,True,False
2024-03-22,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6954.894981847002,0.25,0.02,-0.05986212941679862,0.07986212941679863,0.08,IM2404,6922.956967990728,0.07671232876712329,200.0,0.0,False,False,True,False
2024-03-25,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6957.611426962428,0.25,0.02,-0.05987688104261703,0.07987688104261703,0.08,IM2404,6929.077175472497,0.0684931506849315,200.0,0.0,False,False,True,False
2024-03-26,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6960.058400372293,0.25,0.02,-0.05988179932868495,0.07988179932868494,0.08,IM2404,6932.653634096325,0.06575342465753424,200.0,0.0,False,False,True,False
2024-03-27,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6962.232953664225,0.25,0.02,-0.05988671815359798,0.07988671815359798,0.08,IM2404,6935.9596892802165,0.06301369863013699,200.0,0.0,False,False,True,False
2024-03-28,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6964.132466670881,0.25,0.02,-0.059891637517419355,0.07989163751741936,0.08,IM2404,6938.992596695601,0.06027397260273973,200.0,0.0,False,False,True,False
2024-03-29,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6965.754650627034,0.25,0.02,-0.05989655742021463,0.07989655742021463,0.08,IM2404,6941.74994051324,0.057534246575342465,200.0,0.0,False,False,True,False
2024-04-01,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6967.097550927363,0.25,0.02,-0.059911320363121225,0.07991132036312122,0.08,IM2404,6946.513046158198,0.049315068493150684,200.0,0.0,False,False,True,False
2024-04-02,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6968.159549481605,0.25,0.02,-0.059916242422483286,0.07991624242248328,0.08,IM2404,6948.7140674934135,0.04657534246575343,200.0,0.0,False,False,True,False
2024-04-03,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6968.939366664216,0.25,0.02,-0.0599211650211548,0.0799211650211548,0.08,IM2404,6950.634184601211,0.043835616438356165,200.0,0.0,False,False,True,False
2024-04-08,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6969.43606285623,0.25,0.02,-0.05994578610645047,0.07994578610645046,0.08,IM2404,6956.84518187384,0.030136986301369864,200.0,0.0,False,False,True,False
2024-04-09,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6969.64903957742,0.25,0.02,-0.05995071194236021,0.07995071194236021,0.08,IM2404,6958.201493771638,0.0273972602739726,200.0,0.0,False,False,True,False
