variant,variant_label,tenor,combo,combo_label,ko_barrier,ki_barrier,spot,price,delta,gamma,vega,dividend_rho
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,92.5,-0.20708383757380466,0.34296467926848445,-0.05240268819992167,-0.3900060731935542,-0.9544662201284859
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,95.0,0.5295866133184364,0.23120329574509857,-0.06977005063276934,-0.3412516654860964,-0.7484912510569042
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,97.5,0.9937384929677292,0.1404330422376032,-0.07159888391193889,-0.27628642200803855,-0.5546311483059951
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,100.0,1.235850829874198,0.06585017974993645,-0.06981295131627441,-0.2058215356553177,-0.3831883261143032
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,102.5,1.3288980973594922,0.021703817210558862,-0.02179887596448753,-0.13844027648915969,-0.2468293120828413
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,103.0,1.3370773503187383,0.010963074241978557,-0.0217548091028227,-0.1251375295371524,-0.22362009479814926
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,105.0,1.3417101323309137,-0.004210999062144912,0.0004976798242645148,-0.08313685631631862,-0.14690880906211845
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,107.5,1.3221802484574954,-0.012112574672728875,-0.005811419920406246,-0.04421819701986429,-0.07954086645312053
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,110.0,1.294972905185533,-0.01005018839700288,0.0022570146694718806,-0.02077495670782592,-0.03965913285985945
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,112.5,1.2738914119560794,-0.0059584831204308525,-0.0035979331759304887,-0.009470477732606675,-0.01864679497434185
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,115.0,1.2597408147314315,-0.003175313736426881,0.003416577266093343,-0.002771081860056368,-0.00778455408667611
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,117.5,1.2530759444737098,-0.002289120204561009,0.00155018774539205,-0.00031164956609597283,-0.003098248751132182
stepdown,Step-down,3,KO100_KI80,KO 100 / KI 80,100.0,80.0,120.0,1.2501037544111564,-0.0009291079516532408,-0.0001022385371727028,-6.430288002023943e-05,-0.0011346047497307055
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-25.81242002352349,0.1883418234667585,1.6355367894549586,0.07064213222408,-0.12009253318261415
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-25.281074494475536,0.35844833682068045,0.78197956902015,0.13503600331483057,-0.15923027920230481
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-24.528959781925014,0.41773366212309015,-0.6750149203869312,0.11996586514842278,-0.2087152065854525
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-23.75220738328943,0.481569753553075,0.6516005616070578,0.24173705674790824,-0.2670025925777253
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-22.7178598640967,0.884731747984492,3.6382273989360083,0.21046115846716873,-0.32925842867506105
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-19.27147817400894,1.2912382030217409,-0.44230850041007364,-0.011657267049663744,-0.4643439109592862
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-15.831737491950355,1.4403471670954862,-0.39229853132092607,-0.28479669957057574,-0.5651124243904349
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-12.511376981994944,1.313369590129547,0.5501738024265248,-0.395688038755841,-0.6303912287933144
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-9.29667369344827,1.2616077826793748,-0.2734790903992867,-0.6582046486200586,-0.6552132627353657
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-6.411049344076041,1.055504509778752,-0.20803641638632991,-0.7623615566618396,-0.6499591806674587
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,-3.9101028257538144,0.9293717911824985,0.2565027447619281,-0.8263886693033116,-0.6203378534519022
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,87.5,-1.7519327459469112,0.7899766939956573,-0.16971713646472028,-0.9110287604789249,-0.5652657986455312
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,90.0,-0.046173279977117954,0.5965364596356734,-0.2219079651574037,-0.9409795471943043,-0.4970708928845338
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,92.5,1.214580570675917,0.4087941541900679,-0.1070374260634155,-0.9013363247906823,-0.419339290402565
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,95.0,2.0409612908874095,0.2415670095752201,-0.08457581437238292,-0.8199725042294632,-0.33763406543516616
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,97.5,2.4658882872999257,0.09473887683008879,-0.062473175674292246,-0.7012957285023371,-0.25741731267556744
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,100.0,2.558348761842182,-0.017664831613416254,-0.04104142614721695,-0.5562000248638439,-0.18415450395390387
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,102.5,2.4192600830771545,-0.08561728197554422,-0.026781506717305364,-0.40043832858943773,-0.12247854864497754
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,103.0,2.3731214603756516,-0.09528610731590291,-0.011902162036455005,-0.3719884825304067,-0.11225413599724732
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,105.0,2.1608447063666754,-0.11302151514709813,-0.010978910580150497,-0.26117886113083455,-0.07506564205788102
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,107.5,1.880911636718918,-0.10523531859092064,0.0033702790449052626,-0.15259470441249623,-0.04228722224082215
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,110.0,1.6415496590655723,-0.08303287744557544,0.01706269678054686,-0.0760405729399043,-0.02179578572716334
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,112.5,1.470049732329045,-0.055573587972174626,0.012251593038538684,-0.030816376591543015,-0.01017951434074682
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,115.0,1.3623217433670698,-0.03268927068427282,0.0050067207705325936,-0.009509361762084723,-0.004252349458266913
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,117.5,1.30153449934545,-0.016959363662091064,0.005406234166348755,-0.0013101147144858327,-0.00164116792154001
airbag,Airbag,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,120.0,1.2710513412153777,-0.008292876997500476,0.0030172466372176596,0.0013218906505458872,-0.000559913700159953
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-32.99221848946837,1.6355255283038637,0.07019314003113349,0.14276366309265143,-0.9822013078370162
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-28.852851925585288,1.6719194207396186,0.022462384287791792,0.04520249710542501,-1.0444026827368447
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-24.67181178863313,1.670466205232482,-0.02402039504313345,-0.07754796999673275,-1.0863238454685842
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-20.54102561084116,1.6329733037801264,-0.01331167116907465,-0.21323643537572323,-1.105120165320983
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-16.542702712021033,1.5609768201377907,-0.03262590130202276,-0.35769435654633597,-1.099447547754906
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-12.760002195151712,1.4616010055003366,-0.03807122908941769,-0.49497996433736446,-1.0695899084986138
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-9.260641166164715,1.3321873519576712,-0.041524973154284654,-0.6214725980404641,-1.0184340744350706
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-6.097021273326894,1.1887448190119694,-0.09641852793113435,-0.7301454919899486,-0.9492374935895498
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-3.319463385943524,1.0253993406014217,-0.035714103275574775,-0.8082159887171461,-0.8650008479100357
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-0.9468905835059727,0.8730079214647626,-0.025621764402149333,-0.8638913594039554,-0.7707623169528444
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,1.0226628698157216,0.6928180970167718,-0.2990514122438261,-0.9091382063492712,-0.6700204768817386
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,87.5,2.517703919604405,0.493791432874886,0.04850552120648194,-0.8860060495905262,-0.5676409536763849
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,90.0,3.6045379613549757,0.34852952490379785,0.11937300234339747,-0.860384477162099,-0.46578785917521515
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,92.5,4.260642473162177,0.2012507166382685,0.025937708260828734,-0.7961817815307648,-0.3680082589269773
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,95.0,4.508323679021045,0.04025282732987727,0.020387786654098936,-0.7039129301459739,-0.277307617002176
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,97.5,4.391227877867711,-0.09487775430362816,0.019404374515791616,-0.5848735598844019,-0.196862452876978
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,100.0,3.99214651727608,-0.18882977478580631,0.021956078033426252,-0.4469511696988486,-0.12975460520534554
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,102.5,3.428356454897919,-0.2420123106511085,0.062114040695613326,-0.3074995515456749,-0.07807164914312992
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,103.0,3.3155536736165034,-0.24297688395338235,-0.06552002051031341,-0.2876521480700114,-0.06930971660317198
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,105.0,2.825945174460567,-0.23424278182172362,0.0550411080901724,-0.18288484459787613,-0.04198665462951112
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,107.5,2.289794892584423,-0.19501225539797765,0.031103151388580167,-0.08971555177529167,-0.019760181684702616
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,110.0,1.876380734569309,-0.13961865709572988,0.0127490759303971,-0.03298784359154805,-0.00756239827179872
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,112.5,1.5937301583138082,-0.08791123789557867,0.015097046845904027,-0.002056909152185149,-0.0020736461303183518
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,115.0,1.421833454278222,-0.05111645869440133,0.013395086387298529,0.009112627318577982,-8.485814380065904e-05
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,117.5,1.328624185170539,-0.02622853651848879,0.007512528302927823,0.008840829954398943,0.0003886243892248231
european_ki,European KI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,120.0,1.2823394363139868,-0.012310063983733133,0.004023108989302064,0.006551031142783659,0.00033664518068743376
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-32.892072647957434,1.6007925360187751,0.06086603948816105,0.1177943007182094,-1.0417342050061507
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-28.852872673793435,1.626707680691203,0.017019552511665096,0.018425733402974487,-1.101545674784532
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-24.79412786303068,1.6178942913930865,-0.023782256496037886,-0.10352937151843022,-1.1409324136803178
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-20.799254653310907,1.5764840077447881,-0.016366104997660468,-0.2370979238648161,-1.157484112611229
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-16.94264520558399,1.5355787475521763,0.14197845322242097,-0.37825146861124637,-1.150047134192178
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-13.14333845765616,1.469729610231155,-0.03500175346931432,-0.5144732996395565,-1.1214677027384212
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-9.622484362616616,1.3412086159997305,-0.03856170495672965,-0.6402615635941817,-1.0701203815866478
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-6.43303633596574,1.1996272909660952,-0.10083324772055828,-0.7492649166067746,-0.9994588698397422
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-3.62735598867794,1.0367983850486384,-0.033096492501660794,-0.8265614392373308,-0.9127962631486852
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-1.2243385166682883,0.8858864467796029,-0.023310222405387233,-0.8824013812080211,-0.8153358158145885
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,0.7741813752582403,0.7070236822278491,-0.2647354697646943,-0.9248400324120005,-0.710866946930977
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,87.5,2.304473635787872,0.5105366323765347,0.029044688811569935,-0.9048429584891649,-0.6042106350305776
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,90.0,3.4222094149125204,0.3608234224849374,0.08504118643277658,-0.8761587738750083,-0.4979509692437212
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,92.5,4.108226828473409,0.20966070873813128,0.011389032609967414,-0.8107236033962169,-0.39562745317320847
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,95.0,4.3845210351078565,0.04860277494770932,0.008392916277796113,-0.7169208834010687,-0.3003320757922978
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,97.5,4.294326744104059,-0.08676882027106358,0.009907032667818396,-0.5961452940931946,-0.2153434807752319
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,100.0,3.9197733507603503,-0.1812793850114165,0.014763975232273907,-0.45639929193205697,-0.14389959747642678
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,102.5,3.3772889268912287,-0.23404099427001882,0.051622114989361194,-0.3158278117985205,-0.08829297118233548
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,103.0,3.267100923977306,-0.23554268064718123,-0.057234057261424484,-0.29371021155183863,-0.07889926801607494
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,105.0,2.7922127279341438,-0.2280313428825994,0.04777547563540407,-0.18926554614321445,-0.04889662054168298
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,107.5,2.2690207377362763,-0.1901109402733541,0.028386061222243283,-0.09402820102809661,-0.024111002067694898
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,110.0,1.8642338201749267,-0.1367458406713876,0.014285673186133665,-0.03562909522861646,-0.01012159102153909
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,112.5,1.5873237348866513,-0.08634778968427151,0.015336983183130773,-0.0038977039782330802,-0.003451942655940954
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,115.0,1.4187992095121993,-0.05016217443630836,0.012647584631362426,0.007917167199740671,-0.0007614124536647893
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,117.5,1.3272181646249201,-0.025731408680726417,0.007459708300733011,0.00826183753537757,7.384072853167112e-05
parachute,Parachute,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,120.0,1.2817531306522045,-0.012111792792946682,0.004005073856458739,0.00624235472820267,0.00020287730977397445
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-39.73045122657386,0.9767549075423076,0.020924558731473378,0.012702372608480061,-0.6331642390442482
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-37.28381200289492,0.9823383374324294,0.013411022973887157,0.016019666856713854,-0.6606943602982085
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-34.825989825495476,0.9874183047601657,-0.01655491737020766,0.01749464905104503,-0.6880693131272153
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-32.361955200282225,0.9922123168619931,0.025004758547807128,0.021532901543395155,-0.7142431480190226
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-29.88737434696525,1.4267922583838197,2.551983309425083,0.020866143015208394,-0.7387979963574764
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-25.239698223828142,1.842741575302589,-0.026321320935189473,-0.2278970281385071,-0.8343297819155993
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-20.707643258650368,1.7713133176313438,-0.034122014574020594,-0.4630086093926842,-0.8926012354656621
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-16.4121620102907,1.6530313916047341,-0.0933913600717463,-0.6792388004263543,-0.9137634596893207
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-12.46536343195317,1.4930949292238016,-0.03447707688447598,-0.8491601707002303,-0.9005488821353325
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-8.9340718897908,1.3303228577886317,-0.02779056131369512,-0.984620707580488,-0.8580809861364003
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,-5.864686261879682,1.1315382389335311,-0.1314822405355015,-1.0758588454952882,-0.7922836006766687
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,87.5,-3.305396749517154,0.9158554574194154,-0.05173908233704962,-1.1096813008011939,-0.7090844326663959
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,90.0,-1.2509548329409954,0.7201274847959548,-0.0402369428058772,-1.0943710136980238,-0.6145378856073691
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,92.5,0.29135239649332745,0.5264462384643537,-0.04492697023958957,-1.0335004992383485,-0.5138387191806038
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,95.0,1.3458582067158265,0.3358290651111279,-0.03968483764380421,-0.9308371442381256,-0.41213810149474117
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,97.5,1.955633832451957,0.169930202137822,-0.03155947945749051,-0.7915307272881402,-0.31455626344225607
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,100.0,2.196771107385735,0.04143494184210361,-0.02120121834085964,-0.6272004376137299,-0.2263685945368188
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,102.5,2.1746277186124443,-0.04532179596599757,0.0033852673462619392,-0.45943872513277584,-0.15219935667265538
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,103.0,2.152646095793263,-0.056741950103894975,-0.04891558481175139,-0.42666357989846815,-0.13933571978204107
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,105.0,2.004508320419551,-0.0836601851198474,0.005198080164610711,-0.30363750223882224,-0.09479711513002975
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,107.5,1.7870293089451368,-0.08666979926145009,0.007132800290618153,-0.17940505040205168,-0.05456856959553669
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,110.0,1.5901328271262167,-0.06992772915346299,0.00778069334586917,-0.09443081152066912,-0.028777701394844257
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,112.5,1.443350350632181,-0.047649995538115185,0.00867820522918349,-0.042692085700303695,-0.0139250708049099
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,115.0,1.3492409878148055,-0.028703468323230116,0.005454033816565751,-0.01598308583072061,-0.00614108327376961
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,117.5,1.2958013211862391,-0.01509662083111845,0.0045479081690771766,-0.004619481439999351,-0.0024958818095610624
standard_dki,Standard DKI,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,120.0,1.268678974834455,-0.0073706010420656245,0.0025611401973891904,-0.00037356419764633664,-0.0009237697038866344
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-39.6208215640254,0.9959681880156642,0.026868193676518912,0.035183466767030325,-0.6442292911714276
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-37.118045766113596,1.0080968070573362,0.01623982400924433,0.0431952906818438,-0.6758389629084149
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-34.587537908813765,1.019699437465424,-0.01310682412531067,0.04842611672448527,-0.7076650136468743
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-32.03363822841847,1.0304560108759295,0.022318445595269413,0.05400056295387756,-0.7382090701256061
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-29.454024885449783,1.4205801367821278,2.247924451094399,0.050948155367752435,-0.7665971261541671
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-24.944660538275976,1.789091541932037,-0.028085043737253262,-0.19267971187501942,-0.850640236489042
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-20.540399358897698,1.7238733167524032,-0.04164506954852085,-0.42741351459270405,-0.8996130889290299
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-16.365538332245485,1.6078595158908966,-0.056621205853143654,-0.6382380458675776,-0.9132230057467439
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-12.524050786089507,1.4566629875037918,-0.056050428813525496,-0.80925231380931,-0.8945589847972002
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-9.08992808209385,1.2896976695250848,-0.0458532230812286,-0.9400259050324387,-0.847964238680099
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,-6.108227447315645,1.09478329364336,-0.07909422354719987,-1.0225916344664796,-0.7792072666398475
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,87.5,-3.6131326698011565,0.9027067719801855,-0.08382951580896199,-1.0520377690892029,-0.6946146726906743
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,90.0,-1.6115103499181294,0.7014305810056057,-0.06725411931744371,-1.0319786957530093,-0.5998603289813831
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,92.5,-0.09164019707024107,0.5109056224556281,-0.06092240945329566,-0.972596511388721,-0.5001112298222643
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,95.0,0.9659955522645038,0.3355152454450533,-0.056989999186791776,-0.8722587624220178,-0.40022490035054314
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,97.5,1.6043737904398654,0.18338203355332242,-0.021590853065755342,-0.736410963230752,-0.30504947671925464
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,100.0,1.895951581107037,0.061778366260204054,0.006532432902049301,-0.5803549613325103,-0.21950525130212117
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,102.5,1.9375503839286579,-0.023441759681063944,0.016816381721050478,-0.42121719538162616,-0.14785612039316387
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,103.0,1.928202905779643,-0.029451584284332,-0.04262335002091754,-0.39179430949024585,-0.13557557020817956
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,105.0,1.8342640015981682,-0.057908733575791176,-0.00017405857239236454,-0.2793912702046093,-0.09252783752669025
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,107.5,1.675217295944437,-0.06569293154759889,0.004249439093433113,-0.1658807328993086,-0.053557991813968364
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,110.0,1.5230809180032396,-0.05491137496969117,0.005440698549090095,-0.08815407107040985,-0.02846766818589419
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,112.5,1.4065794510260148,-0.03816241144088986,0.0067085739523607985,-0.04073951777518947,-0.013912032883878211
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,115.0,1.3307411970132421,-0.023264143863672992,0.00437166775948078,-0.01590466675231461,-0.0062111100109785156
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,117.5,1.2872628763682723,-0.012336102617368623,0.0036738135810589463,-0.005028385008977843,-0.002564808808469543
stepdown,Step-down,1,KO103_KI70,KO 103 / KI 70,103.0,70.0,120.0,1.2650445325715756,-0.006053810381041839,0.002086728172038625,-0.0008235475012454696,-0.0009681656359061819
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,60.0,-23.604766247447593,0.5213414606685756,0.7940724017046819,0.18030966033919782,-0.47719114672553076
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,62.5,-22.53406974073984,0.5567393615828451,0.7254051469191473,0.22750071411016748,-0.541659989803378
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,65.0,-21.353362978791733,0.3949453106105894,0.6354963829551588,0.26419260946875767,-0.6101821286389253
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,67.5,-20.002931895343817,0.4489472144444385,-0.5223799306850259,0.2328396582511978,-0.6774169660396012
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,70.0,-18.614344576830632,0.694363017049093,0.7181700426223627,0.3571556865302554,-0.7433048250788943
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,72.5,-16.592124009721097,0.9162877298397254,0.3951434059563239,0.20595953177040371,-0.8318120261805007
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,75.0,-14.464500544171038,0.7867487074771162,0.36116628532451817,0.09683628070351347,-0.8991607811879021
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,77.5,-12.283954188450078,0.9094356955308222,-0.3319255286563552,0.028250797064528044,-0.9424056222997024
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,80.0,-10.242824928756395,0.7633083720005729,0.2725792757659162,-0.1215963227014285,-0.9668718036127899
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,82.5,-8.196323832111158,0.8298819452704429,-0.2831869962232753,-0.26170944092948645,-0.962898567969539
airbag,Airbag,2,KO103_KI70,KO 103 / KI 70,103.0,70.0,85.0,-6.453956002369228,0.6158223879726233,0.9397084390928535,-0.08874000362457224,-0.9440492190169181
