scenario_id,variant,tenor,r,q,vol,ko_barrier,ki_barrier,product_protection_type,product_protection_rate,interest_protection_type,interest_protection_rate,quoted_ko_rate,product_pv,interest_pv,combined_pv,protected_snowball_pv,quote_ko_sensitivity,quote_ki_sensitivity,interest_ko_sensitivity,interest_ki_sensitivity
1080,standard,2.0,0.01,0.05,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.3929628425269468,0.5501140939249325,0.5501140939249325,0.0,99.44988590607507,,,,
1081,standard,2.0,0.01,0.05,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.4049813885360844,0.6574070907188911,0.6574070907188911,0.0,99.34259290928111,,,,
1082,standard,2.0,0.01,0.05,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.4203060174016978,0.6574070907188911,0.6574070907188911,0.0,99.34259290928111,,,,
1083,standard,2.0,0.01,0.05,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.4260837555254618,0.6574070907188911,0.6574070907188911,0.0,99.34259290928111,,,,
1084,standard,2.0,0.01,0.05,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.4255006620376921,0.6574070907188911,0.6574070907188911,0.0,99.34259290928111,,,,
1085,standard,2.0,0.01,0.05,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.4240362082182782,0.7806391075394288,0.7806391075394288,0.0,99.21936089246057,,,,
1086,standard,2.0,0.01,0.05,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.4477673612782884,0.7806391075394288,0.7806391075394288,0.0,99.21936089246057,,,,
1087,standard,2.0,0.01,0.05,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.4560285511914431,0.7806391075394288,0.7806391075394288,0.0,99.21936089246057,,,,
1088,standard,2.0,0.01,0.05,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.4577650432462977,0.7806391075394288,0.7806391075394288,0.0,99.21936089246057,,,,
1089,standard,2.0,0.01,0.083333,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.11656740573215686,0.419795953475429,0.419795953475429,0.0,99.58020404652457,,,,
1090,standard,2.0,0.01,0.083333,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.17129066513557878,0.419795953475429,0.419795953475429,0.0,99.58020404652457,,,,
1091,standard,2.0,0.01,0.083333,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.2337057424893135,0.419795953475429,0.419795953475429,0.0,99.58020404652457,,,,
1092,standard,2.0,0.01,0.083333,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.2755261653185748,0.419795953475429,0.419795953475429,0.0,99.58020404652457,,,,
1093,standard,2.0,0.01,0.083333,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.12117670383398722,0.652948999972665,0.652948999972665,0.0,99.34705100002734,,,,
1094,standard,2.0,0.01,0.083333,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.18333081849238558,0.652948999972665,0.652948999972665,0.0,99.34705100002734,,,,
1095,standard,2.0,0.01,0.083333,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.2664752597547577,0.652948999972665,0.652948999972665,0.0,99.34705100002734,,,,
1096,standard,2.0,0.01,0.083333,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.3399118694195465,0.652948999972665,0.652948999972665,0.0,99.34705100002734,,,,
1097,standard,2.0,0.01,0.083333,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.11672351992790832,0.9347625017615542,0.9347625017615542,0.0,99.06523749823845,,,,
1098,standard,2.0,0.01,0.083333,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.18286637037979492,0.9347625017615542,0.9347625017615542,0.0,99.06523749823845,,,,
1099,standard,2.0,0.01,0.083333,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.2758253657680819,0.9347625017615542,0.9347625017615542,0.0,99.06523749823845,,,,
1100,standard,2.0,0.01,0.083333,0.15,102.5,80.0,NONE,0.0,FULL,0.0,0.37486966939956695,0.9347625017615542,0.9347625017615542,0.0,99.06523749823845,,,,
1101,standard,2.0,0.01,0.083333,0.15,105.0,65.0,NONE,0.0,FULL,0.0,0.11053519740059213,1.2256442943786112,1.2256442943786112,0.0,98.77435570562139,,,,
1102,standard,2.0,0.01,0.083333,0.15,105.0,70.0,NONE,0.0,FULL,0.0,0.1711374243525391,1.2256442943786112,1.2256442943786112,0.0,98.77435570562139,,,,
1103,standard,2.0,0.01,0.083333,0.15,105.0,75.0,NONE,0.0,FULL,0.0,0.2687469019334025,1.2256442943786112,1.2256442943786112,0.0,98.77435570562139,,,,
1104,standard,2.0,0.01,0.083333,0.15,105.0,80.0,NONE,0.0,FULL,0.0,0.3853754791310872,1.2256442943786112,1.2256442943786112,0.0,98.77435570562139,,,,
1105,standard,2.0,0.01,0.083333,0.216667,97.5,65.0,NONE,0.0,FULL,0.0,0.24261945884260935,0.4460378960433644,0.4460378960433644,0.0,99.55396210395664,,,,
1106,standard,2.0,0.01,0.083333,0.216667,97.5,70.0,NONE,0.0,FULL,0.0,0.29131329232332476,0.4460378960433644,0.4460378960433644,0.0,99.55396210395664,,,,
1107,standard,2.0,0.01,0.083333,0.216667,97.5,75.0,NONE,0.0,FULL,0.0,0.3251749001855355,0.4460378960433644,0.4460378960433644,0.0,99.55396210395664,,,,
1108,standard,2.0,0.01,0.083333,0.216667,97.5,80.0,NONE,0.0,FULL,0.0,0.3324792189543666,0.4460378960433644,0.4460378960433644,0.0,99.55396210395664,,,,
1109,standard,2.0,0.01,0.083333,0.216667,100.0,65.0,NONE,0.0,FULL,0.0,0.25855739500594255,0.6162292350813487,0.6162292350813487,0.0,99.38377076491865,,,,
1110,standard,2.0,0.01,0.083333,0.216667,100.0,70.0,NONE,0.0,FULL,0.0,0.3214928444811701,0.6162292350813487,0.6162292350813487,0.0,99.38377076491865,,,,
1111,standard,2.0,0.01,0.083333,0.216667,100.0,75.0,NONE,0.0,FULL,0.0,0.3706082137521131,0.6162292350813487,0.6162292350813487,0.0,99.38377076491865,,,,
1112,standard,2.0,0.01,0.083333,0.216667,100.0,80.0,NONE,0.0,FULL,0.0,0.3876402305950288,0.6162292350813487,0.6162292350813487,0.0,99.38377076491865,,,,
1113,standard,2.0,0.01,0.083333,0.216667,102.5,65.0,NONE,0.0,FULL,0.0,0.2626207449103844,0.7988620561108064,0.7988620561108064,0.0,99.2011379438892,,,,
1114,standard,2.0,0.01,0.083333,0.216667,102.5,70.0,NONE,0.0,FULL,0.0,0.33692060088431547,0.7988620561108064,0.7988620561108064,0.0,99.2011379438892,,,,
1115,standard,2.0,0.01,0.083333,0.216667,102.5,75.0,NONE,0.0,FULL,0.0,0.40529969892081474,0.7988620561108064,0.7988620561108064,0.0,99.2011379438892,,,,
1116,standard,2.0,0.01,0.083333,0.216667,102.5,80.0,NONE,0.0,FULL,0.0,0.4389909110689395,0.7988620561108064,0.7988620561108064,0.0,99.2011379438892,,,,
1117,standard,2.0,0.01,0.083333,0.216667,105.0,65.0,NONE,0.0,FULL,0.0,0.25878123599529235,0.9954567583977081,0.9954567583977081,0.0,99.00454324160229,,,,
1118,standard,2.0,0.01,0.083333,0.216667,105.0,70.0,NONE,0.0,FULL,0.0,0.3376643077754423,0.9954567583977081,0.9954567583977081,0.0,99.00454324160229,,,,
1119,standard,2.0,0.01,0.083333,0.216667,105.0,75.0,NONE,0.0,FULL,0.0,0.4252339197693661,0.9954567583977081,0.9954567583977081,0.0,99.00454324160229,,,,
1120,standard,2.0,0.01,0.083333,0.216667,105.0,80.0,NONE,0.0,FULL,0.0,0.47873475314799296,0.9954567583977081,0.9954567583977081,0.0,99.00454324160229,,,,
1121,standard,2.0,0.01,0.083333,0.283333,97.5,65.0,NONE,0.0,FULL,0.0,0.3491158294507778,0.468940166985206,0.468940166985206,0.0,99.5310598330148,,,,
1122,standard,2.0,0.01,0.083333,0.283333,97.5,70.0,NONE,0.0,FULL,0.0,0.37320420395667664,0.468940166985206,0.468940166985206,0.0,99.5310598330148,,,,
1123,standard,2.0,0.01,0.083333,0.283333,97.5,75.0,NONE,0.0,FULL,0.0,0.37892502650136256,0.468940166985206,0.468940166985206,0.0,99.5310598330148,,,,
1124,standard,2.0,0.01,0.083333,0.283333,97.5,80.0,NONE,0.0,FULL,0.0,0.38040381408966,0.468940166985206,0.468940166985206,0.0,99.5310598330148,,,,
1125,standard,2.0,0.01,0.083333,0.283333,100.0,65.0,NONE,0.0,FULL,0.0,0.3774759488596093,0.5984216778597329,0.5984216778597329,0.0,99.40157832214027,,,,
1126,standard,2.0,0.01,0.083333,0.283333,100.0,70.0,NONE,0.0,FULL,0.0,0.41216829295436175,0.5984216778597329,0.5984216778597329,0.0,99.40157832214027,,,,
1127,standard,2.0,0.01,0.083333,0.283333,100.0,75.0,NONE,0.0,FULL,0.0,0.42616346190519055,0.5984216778597329,0.5984216778597329,0.0,99.40157832214027,,,,
1128,standard,2.0,0.01,0.083333,0.283333,100.0,80.0,NONE,0.0,FULL,0.0,0.42936024253562655,0.5984216778597329,0.5984216778597329,0.0,99.40157832214027,,,,
1129,standard,2.0,0.01,0.083333,0.283333,102.5,65.0,NONE,0.0,FULL,0.0,0.39555847384189696,0.7260899469166162,0.7260899469166162,0.0,99.27391005308338,,,,
1130,standard,2.0,0.01,0.083333,0.283333,102.5,70.0,NONE,0.0,FULL,0.0,0.4432124912341404,0.7260899469166162,0.7260899469166162,0.0,99.27391005308338,,,,
1131,standard,2.0,0.01,0.083333,0.283333,102.5,75.0,NONE,0.0,FULL,0.0,0.46764620765955073,0.7260899469166162,0.7260899469166162,0.0,99.27391005308338,,,,
1132,standard,2.0,0.01,0.083333,0.283333,102.5,80.0,NONE,0.0,FULL,0.0,0.4729000124594074,0.7260899469166162,0.7260899469166162,0.0,99.27391005308338,,,,
1133,standard,2.0,0.01,0.083333,0.283333,105.0,65.0,NONE,0.0,FULL,0.0,0.4062981269531613,0.8846966172870765,0.8846966172870765,0.0,99.11530338271292,,,,
1134,standard,2.0,0.01,0.083333,0.283333,105.0,70.0,NONE,0.0,FULL,0.0,0.4665408228236873,0.8846966172870765,0.8846966172870765,0.0,99.11530338271292,,,,
1135,standard,2.0,0.01,0.083333,0.283333,105.0,75.0,NONE,0.0,FULL,0.0,0.5055977774615595,0.8846966172870765,0.8846966172870765,0.0,99.11530338271292,,,,
1136,standard,2.0,0.01,0.083333,0.283333,105.0,80.0,NONE,0.0,FULL,0.0,0.51737970948856,0.8846966172870765,0.8846966172870765,0.0,99.11530338271292,,,,
1137,standard,2.0,0.01,0.083333,0.35,97.5,65.0,NONE,0.0,FULL,0.0,0.42366298400546804,0.4904001355304217,0.4904001355304217,0.0,99.50959986446958,,,,
1138,standard,2.0,0.01,0.083333,0.35,97.5,70.0,NONE,0.0,FULL,0.0,0.4323499890716596,0.4904001355304217,0.4904001355304217,0.0,99.50959986446958,,,,
1139,standard,2.0,0.01,0.083333,0.35,97.5,75.0,NONE,0.0,FULL,0.0,0.43266275351721367,0.4904001355304217,0.4904001355304217,0.0,99.50959986446958,,,,
1140,standard,2.0,0.01,0.083333,0.35,97.5,80.0,NONE,0.0,FULL,0.0,0.4336139452676171,0.4904001355304217,0.4904001355304217,0.0,99.50959986446958,,,,
1141,standard,2.0,0.01,0.083333,0.35,100.0,65.0,NONE,0.0,FULL,0.0,0.4610068995444082,0.5858704776350407,0.5858704776350407,0.0,99.41412952236496,,,,
1142,standard,2.0,0.01,0.083333,0.35,100.0,70.0,NONE,0.0,FULL,0.0,0.47138206847797554,0.5858704776350407,0.5858704776350407,0.0,99.41412952236496,,,,
1143,standard,2.0,0.01,0.083333,0.35,100.0,75.0,NONE,0.0,FULL,0.0,0.4757611879715213,0.5858704776350407,0.5858704776350407,0.0,99.41412952236496,,,,
1144,standard,2.0,0.01,0.083333,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.4750198201839241,0.5858704776350407,0.5858704776350407,0.0,99.41412952236496,,,,
1145,standard,2.0,0.01,0.083333,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.49133052026741986,0.6980262185285966,0.6980262185285966,0.0,99.3019737814714,,,,
1146,standard,2.0,0.01,0.083333,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.5109863486717322,0.6980262185285966,0.6980262185285966,0.0,99.3019737814714,,,,
1147,standard,2.0,0.01,0.083333,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.515429052402452,0.6980262185285966,0.6980262185285966,0.0,99.3019737814714,,,,
1148,standard,2.0,0.01,0.083333,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.5168415013294163,0.6980262185285966,0.6980262185285966,0.0,99.3019737814714,,,,
1149,standard,2.0,0.01,0.083333,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.5172368437447942,0.8259529863799457,0.8259529863799457,0.0,99.17404701362005,,,,
1150,standard,2.0,0.01,0.083333,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.5448691281009174,0.8259529863799457,0.8259529863799457,0.0,99.17404701362005,,,,
1151,standard,2.0,0.01,0.083333,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.5563269796066598,0.8259529863799457,0.8259529863799457,0.0,99.17404701362005,,,,
1152,standard,2.0,0.01,0.083333,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.5587474487812849,0.8259529863799457,0.8259529863799457,0.0,99.17404701362005,,,,
1153,standard,2.0,0.01,0.116667,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.18405347338019548,0.4825110149940315,0.4825110149940315,0.0,99.51748898500597,,,,
1154,standard,2.0,0.01,0.116667,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.26584026510235065,0.4825110149940315,0.4825110149940315,0.0,99.51748898500597,,,,
1155,standard,2.0,0.01,0.116667,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.35550244068605086,0.4825110149940315,0.4825110149940315,0.0,99.51748898500597,,,,
1156,standard,2.0,0.01,0.116667,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.4195918110939084,0.4825110149940315,0.4825110149940315,0.0,99.51748898500597,,,,
1157,standard,2.0,0.01,0.116667,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.19205029560148626,0.7438805461606393,0.7438805461606393,0.0,99.25611945383936,,,,
1158,standard,2.0,0.01,0.116667,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.2895778567062907,0.7438805461606393,0.7438805461606393,0.0,99.25611945383936,,,,
1159,standard,2.0,0.01,0.116667,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.41652371984779785,0.7438805461606393,0.7438805461606393,0.0,99.25611945383936,,,,
1160,standard,2.0,0.01,0.116667,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.5258006741706175,0.7438805461606393,0.7438805461606393,0.0,99.25611945383936,,,,
1161,standard,2.0,0.01,0.116667,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.18640394731173024,1.0446897958737367,1.0446897958737367,0.0,98.95531020412626,,,,
1162,standard,2.0,0.01,0.116667,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.2875447420324575,1.0446897958737367,1.0446897958737367,0.0,98.95531020412626,,,,
1163,standard,2.0,0.01,0.116667,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.43950285279303936,1.0446897958737367,1.0446897958737367,0.0,98.95531020412626,,,,
1164,standard,2.0,0.01,0.116667,0.15,102.5,80.0,NONE,0.0,FULL,0.0,0.5975202962338179,1.0446897958737367,1.0446897958737367,0.0,98.95531020412626,,,,
1165,standard,2.0,0.01,0.116667,0.15,105.0,65.0,NONE,0.0,FULL,0.0,0.1767470689618032,1.3256955441776341,1.3256955441776341,0.0,98.67430445582237,,,,
1166,standard,2.0,0.01,0.116667,0.15,105.0,70.0,NONE,0.0,FULL,0.0,0.2758058690060266,1.3256955441776341,1.3256955441776341,0.0,98.67430445582237,,,,
1167,standard,2.0,0.01,0.116667,0.15,105.0,75.0,NONE,0.0,FULL,0.0,0.43702176646314383,1.3256955441776341,1.3256955441776341,0.0,98.67430445582237,,,,
1168,standard,2.0,0.01,0.116667,0.15,105.0,80.0,NONE,0.0,FULL,0.0,0.6306405752325929,1.3256955441776341,1.3256955441776341,0.0,98.67430445582237,,,,
1169,standard,2.0,0.01,0.116667,0.216667,97.5,65.0,NONE,0.0,FULL,0.0,0.3280978546585353,0.49167910427608774,0.49167910427608774,0.0,99.50832089572391,,,,
1170,standard,2.0,0.01,0.116667,0.216667,97.5,70.0,NONE,0.0,FULL,0.0,0.3920089291228662,0.49167910427608774,0.49167910427608774,0.0,99.50832089572391,,,,
1171,standard,2.0,0.01,0.116667,0.216667,97.5,75.0,NONE,0.0,FULL,0.0,0.43290706191342865,0.49167910427608774,0.49167910427608774,0.0,99.50832089572391,,,,
1172,standard,2.0,0.01,0.116667,0.216667,97.5,80.0,NONE,0.0,FULL,0.0,0.4409104167344765,0.49167910427608774,0.49167910427608774,0.0,99.50832089572391,,,,
1173,standard,2.0,0.01,0.116667,0.216667,100.0,65.0,NONE,0.0,FULL,0.0,0.3534893123150614,0.6732502110126575,0.6732502110126575,0.0,99.32674978898734,,,,
1174,standard,2.0,0.01,0.116667,0.216667,100.0,70.0,NONE,0.0,FULL,0.0,0.43741563102915026,0.6732502110126575,0.6732502110126575,0.0,99.32674978898734,,,,
1175,standard,2.0,0.01,0.116667,0.216667,100.0,75.0,NONE,0.0,FULL,0.0,0.5013482972299448,0.6732502110126575,0.6732502110126575,0.0,99.32674978898734,,,,
1176,standard,2.0,0.01,0.116667,0.216667,100.0,80.0,NONE,0.0,FULL,0.0,0.5265766265026182,0.6732502110126575,0.6732502110126575,0.0,99.32674978898734,,,,
1177,standard,2.0,0.01,0.116667,0.216667,102.5,65.0,NONE,0.0,FULL,0.0,0.36161922421888526,0.8682810976693673,0.8682810976693673,0.0,99.13171890233063,,,,
1178,standard,2.0,0.01,0.116667,0.216667,102.5,70.0,NONE,0.0,FULL,0.0,0.46244239306371776,0.8682810976693673,0.8682810976693673,0.0,99.13171890233063,,,,
1179,standard,2.0,0.01,0.116667,0.216667,102.5,75.0,NONE,0.0,FULL,0.0,0.5567708406622003,0.8682810976693673,0.8682810976693673,0.0,99.13171890233063,,,,
1180,standard,2.0,0.01,0.116667,0.216667,102.5,80.0,NONE,0.0,FULL,0.0,0.5997289296413139,0.8682810976693673,0.8682810976693673,0.0,99.13171890233063,,,,
1181,standard,2.0,0.01,0.116667,0.216667,105.0,65.0,NONE,0.0,FULL,0.0,0.35853560930447415,1.0835591567337843,1.0835591567337843,0.0,98.91644084326622,,,,
1182,standard,2.0,0.01,0.116667,0.216667,105.0,70.0,NONE,0.0,FULL,0.0,0.4724010144914915,1.0835591567337843,1.0835591567337843,0.0,98.91644084326622,,,,
1183,standard,2.0,0.01,0.116667,0.216667,105.0,75.0,NONE,0.0,FULL,0.0,0.5928433657073054,1.0835591567337843,1.0835591567337843,0.0,98.91644084326622,,,,
1184,standard,2.0,0.01,0.116667,0.216667,105.0,80.0,NONE,0.0,FULL,0.0,0.668110483558514,1.0835591567337843,1.0835591567337843,0.0,98.91644084326622,,,,
1185,standard,2.0,0.01,0.116667,0.283333,97.5,65.0,NONE,0.0,FULL,0.0,0.43810352191142937,0.5061236256510995,0.5061236256510995,0.0,99.4938763743489,,,,
1186,standard,2.0,0.01,0.116667,0.283333,97.5,70.0,NONE,0.0,FULL,0.0,0.4664945170517257,0.5061236256510995,0.5061236256510995,0.0,99.4938763743489,,,,
1187,standard,2.0,0.01,0.116667,0.283333,97.5,75.0,NONE,0.0,FULL,0.0,0.4756958976654774,0.5061236256510995,0.5061236256510995,0.0,99.4938763743489,,,,
1188,standard,2.0,0.01,0.116667,0.283333,97.5,80.0,NONE,0.0,FULL,0.0,0.4772053422125218,0.5061236256510995,0.5061236256510995,0.0,99.4938763743489,,,,
1189,standard,2.0,0.01,0.116667,0.283333,100.0,65.0,NONE,0.0,FULL,0.0,0.4771430764985895,0.6428596639476609,0.6428596639476609,0.0,99.35714033605234,,,,
1190,standard,2.0,0.01,0.116667,0.283333,100.0,70.0,NONE,0.0,FULL,0.0,0.51943851352052,0.6428596639476609,0.6428596639476609,0.0,99.35714033605234,,,,
1191,standard,2.0,0.01,0.116667,0.283333,100.0,75.0,NONE,0.0,FULL,0.0,0.5382251287876527,0.6428596639476609,0.6428596639476609,0.0,99.35714033605234,,,,
1192,standard,2.0,0.01,0.116667,0.283333,100.0,80.0,NONE,0.0,FULL,0.0,0.5394865431179229,0.6428596639476609,0.6428596639476609,0.0,99.35714033605234,,,,
1193,standard,2.0,0.01,0.116667,0.283333,102.5,65.0,NONE,0.0,FULL,0.0,0.5051351231783279,0.786545932645808,0.786545932645808,0.0,99.21345406735419,,,,
1194,standard,2.0,0.01,0.116667,0.283333,102.5,70.0,NONE,0.0,FULL,0.0,0.5639542296150627,0.786545932645808,0.786545932645808,0.0,99.21345406735419,,,,
1195,standard,2.0,0.01,0.116667,0.283333,102.5,75.0,NONE,0.0,FULL,0.0,0.5951889883509386,0.786545932645808,0.786545932645808,0.0,99.21345406735419,,,,
1196,standard,2.0,0.01,0.116667,0.283333,102.5,80.0,NONE,0.0,FULL,0.0,0.6016919545381914,0.786545932645808,0.786545932645808,0.0,99.21345406735419,,,,
1197,standard,2.0,0.01,0.116667,0.283333,105.0,65.0,NONE,0.0,FULL,0.0,0.5218279398712934,0.9511366942771531,0.9511366942771531,0.0,99.04886330572285,,,,
1198,standard,2.0,0.01,0.116667,0.283333,105.0,70.0,NONE,0.0,FULL,0.0,0.5983653762096065,0.9511366942771531,0.9511366942771531,0.0,99.04886330572285,,,,
1199,standard,2.0,0.01,0.116667,0.283333,105.0,75.0,NONE,0.0,FULL,0.0,0.6489165016218064,0.9511366942771531,0.9511366942771531,0.0,99.04886330572285,,,,
1200,standard,2.0,0.01,0.116667,0.283333,105.0,80.0,NONE,0.0,FULL,0.0,0.6638010415105506,0.9511366942771531,0.9511366942771531,0.0,99.04886330572285,,,,
1201,standard,2.0,0.01,0.116667,0.35,97.5,65.0,NONE,0.0,FULL,0.0,0.5101805381206477,0.5219078284289935,0.5219078284289935,0.0,99.478092171571,,,,
1202,standard,2.0,0.01,0.116667,0.35,97.5,70.0,NONE,0.0,FULL,0.0,0.5172206669891108,0.5219078284289935,0.5219078284289935,0.0,99.478092171571,,,,
1203,standard,2.0,0.01,0.116667,0.35,97.5,75.0,NONE,0.0,FULL,0.0,0.5199819678460789,0.5219078284289935,0.5219078284289935,0.0,99.478092171571,,,,
1204,standard,2.0,0.01,0.116667,0.35,97.5,80.0,NONE,0.0,FULL,0.0,0.5213095451894864,0.5219078284289935,0.5219078284289935,0.0,99.478092171571,,,,
1205,standard,2.0,0.01,0.116667,0.35,100.0,65.0,NONE,0.0,FULL,0.0,0.5557827471111938,0.6220008096014311,0.6220008096014311,0.0,99.37799919039857,,,,
1206,standard,2.0,0.01,0.116667,0.35,100.0,70.0,NONE,0.0,FULL,0.0,0.5678978853306917,0.6220008096014311,0.6220008096014311,0.0,99.37799919039857,,,,
1207,standard,2.0,0.01,0.116667,0.35,100.0,75.0,NONE,0.0,FULL,0.0,0.5710121692254246,0.6220008096014311,0.6220008096014311,0.0,99.37799919039857,,,,
1208,standard,2.0,0.01,0.116667,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.5736657482773618,0.6220008096014311,0.6220008096014311,0.0,99.37799919039857,,,,
1209,standard,2.0,0.01,0.116667,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.5959197362136551,0.7390933740166616,0.7390933740166616,0.0,99.26090662598334,,,,
1210,standard,2.0,0.01,0.116667,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.6174188361992394,0.7390933740166616,0.7390933740166616,0.0,99.26090662598334,,,,
1211,standard,2.0,0.01,0.116667,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.6249977796244565,0.7390933740166616,0.7390933740166616,0.0,99.26090662598334,,,,
1212,standard,2.0,0.01,0.116667,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.6260806938737078,0.7390933740166616,0.7390933740166616,0.0,99.26090662598334,,,,
1213,standard,2.0,0.01,0.116667,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.6297692319009227,0.8713532195545923,0.8713532195545923,0.0,99.12864678044541,,,,
1214,standard,2.0,0.01,0.116667,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.6644149054778129,0.8713532195545923,0.8713532195545923,0.0,99.12864678044541,,,,
1215,standard,2.0,0.01,0.116667,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.678183543986328,0.8713532195545923,0.8713532195545923,0.0,99.12864678044541,,,,
1216,standard,2.0,0.01,0.116667,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.6808284664391707,0.8713532195545923,0.8713532195545923,0.0,99.12864678044541,,,,
1217,standard,2.0,0.01,0.15,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.2861097658708791,0.5364953201706868,0.5364953201706868,0.0,99.46350467982931,,,,
1218,standard,2.0,0.01,0.15,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.4077947538809733,0.5364953201706868,0.5364953201706868,0.0,99.46350467982931,,,,
1219,standard,2.0,0.01,0.15,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.531822564595516,0.5364953201706868,0.5364953201706868,0.0,99.46350467982931,,,,
1220,standard,2.0,0.01,0.15,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.6183168144950595,0.5364953201706868,0.5364953201706868,0.0,99.46350467982931,,,,
1221,standard,2.0,0.01,0.15,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.3037321919429159,0.8470525478267632,0.8470525478267632,0.0,99.15294745217324,,,,
1222,standard,2.0,0.01,0.15,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.4565193710937035,0.8470525478267632,0.8470525478267632,0.0,99.15294745217324,,,,
1223,standard,2.0,0.01,0.15,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.6492681110499103,0.8470525478267632,0.8470525478267632,0.0,99.15294745217324,,,,
1224,standard,2.0,0.01,0.15,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.8028852902333953,0.8470525478267632,0.8470525478267632,0.0,99.15294745217324,,,,
1225,standard,2.0,0.01,0.15,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.29711335610439865,1.1382489682081172,1.1382489682081172,0.0,98.86175103179188,,,,
1226,standard,2.0,0.01,0.15,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.4614461295705615,1.1382489682081172,1.1382489682081172,0.0,98.86175103179188,,,,
1227,standard,2.0,0.01,0.15,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.7012172993334096,1.1382489682081172,1.1382489682081172,0.0,98.86175103179188,,,,
1228,standard,2.0,0.01,0.15,0.15,102.5,80.0,NONE,0.0,FULL,0.0,0.9522168609696603,1.1382489682081172,1.1382489682081172,0.0,98.86175103179188,,,,
1229,standard,2.0,0.01,0.15,0.15,105.0,65.0,NONE,0.0,FULL,0.0,0.28388409076697374,1.4354005325765087,1.4354005325765087,0.0,98.56459946742349,,,,
1230,standard,2.0,0.01,0.15,0.15,105.0,70.0,NONE,0.0,FULL,0.0,0.44987756856675715,1.4354005325765087,1.4354005325765087,0.0,98.56459946742349,,,,
1231,standard,2.0,0.01,0.15,0.15,105.0,75.0,NONE,0.0,FULL,0.0,0.713834161405696,1.4354005325765087,1.4354005325765087,0.0,98.56459946742349,,,,
1232,standard,2.0,0.01,0.15,0.15,105.0,80.0,NONE,0.0,FULL,0.0,1.0427783591631148,1.4354005325765087,1.4354005325765087,0.0,98.56459946742349,,,,
