position_id,underlying,product_type,quantity,original_value,stressed_value,pnl,pnl_pct,greeks
8a0729c0-8210-4500-b2ca-83357b5d4621,AAPL,EuropeanVanillaOption,100,1195.208479395339,1063.013156127834,-132.19532326750505,-11.060440546270488,"{'market_value': 1063.013156127834, 'delta': 37.50888157764388, 'gamma': 0.7365568661561277, 'vega': 31.02563961206356, 'theta': -5.644227572586736, 'rho': 16.458839975183107}"
60ed8686-e0b4-4be0-83a3-ea5cd3c1cf46,AAPL,EuropeanVanillaOption,-50,-247.75590623927394,-1704.0691045997391,-1456.3131983604653,587.8016070196161,"{'market_value': -1704.0691045997391, 'delta': 27.985263881102558, 'gamma': -0.3820637346922184, 'vega': -16.093491604064678, 'theta': 2.1662361768773017, 'rho': 24.765791205978733}"
ea4bf210-0f0e-4f21-9212-746532bfc7c4,GOOGL,EuropeanVanillaOption,50,11007.087811253848,12603.643026336136,1596.5552150822878,14.504792207162556,"{'market_value': 12603.643026336136, 'delta': 20.17594726890673, 'gamma': 0.01681394884995414, 'vega': 296.1412967043128, 'theta': -64.5152169396151, 'rho': 155.60834947419266}"
